site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Bayreuth DRAGNet,Hypochaeris_radicata,T3,NPK+Disturbance,5,3,Hypochaeris_radicata_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Knautia_arvensis,T0,Control,2,23,Knautia_arvensis_Bayreuth DRAGNet,0.23
Bayreuth DRAGNet,Knautia_arvensis,T0,Control,3,15,Knautia_arvensis_Bayreuth DRAGNet,0.15
Bayreuth DRAGNet,Knautia_arvensis,T0,NPK,2,12,Knautia_arvensis_Bayreuth DRAGNet,0.12
Bayreuth DRAGNet,Knautia_arvensis,T0,NPK+Disturbance,1,0,Knautia_arvensis_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Knautia_arvensis,T3,Control,2,30,Knautia_arvensis_Bayreuth DRAGNet,0.3
Bayreuth DRAGNet,Knautia_arvensis,T3,Control,3,0,Knautia_arvensis_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Knautia_arvensis,T3,NPK,2,30,Knautia_arvensis_Bayreuth DRAGNet,0.3
Bayreuth DRAGNet,Knautia_arvensis,T3,NPK+Disturbance,1,30,Knautia_arvensis_Bayreuth DRAGNet,0.3
Bayreuth DRAGNet,Lactuca_serriola,T0,NPK,5,1,Lactuca_serriola_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Lactuca_serriola,T0,NPK+Disturbance,5,5,Lactuca_serriola_Bayreuth DRAGNet,0.05
Bayreuth DRAGNet,Lactuca_serriola,T3,NPK,5,0,Lactuca_serriola_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lactuca_serriola,T3,NPK+Disturbance,5,0,Lactuca_serriola_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lotus_corniculatus,T0,Control,2,1,Lotus_corniculatus_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Lotus_corniculatus,T0,Control,3,2,Lotus_corniculatus_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Lotus_corniculatus,T0,Disturbance,3,2,Lotus_corniculatus_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Lotus_corniculatus,T0,Disturbance,4,4,Lotus_corniculatus_Bayreuth DRAGNet,0.04
Bayreuth DRAGNet,Lotus_corniculatus,T0,NPK,2,1,Lotus_corniculatus_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Lotus_corniculatus,T0,NPK+Disturbance,1,2,Lotus_corniculatus_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Lotus_corniculatus,T3,Control,2,0,Lotus_corniculatus_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lotus_corniculatus,T3,Control,3,1,Lotus_corniculatus_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Lotus_corniculatus,T3,Disturbance,3,0,Lotus_corniculatus_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lotus_corniculatus,T3,Disturbance,4,0,Lotus_corniculatus_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lotus_corniculatus,T3,NPK,2,0,Lotus_corniculatus_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Lotus_corniculatus,T3,NPK+Disturbance,1,0,Lotus_corniculatus_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Ranunculus_acris,T0,Control,2,2,Ranunculus_acris_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Ranunculus_acris,T0,Control,3,2,Ranunculus_acris_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Ranunculus_acris,T0,Disturbance,1,2,Ranunculus_acris_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Ranunculus_acris,T0,NPK,2,1,Ranunculus_acris_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Ranunculus_acris,T0,NPK,5,1,Ranunculus_acris_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Ranunculus_acris,T0,NPK+Disturbance,1,5,Ranunculus_acris_Bayreuth DRAGNet,0.05
Bayreuth DRAGNet,Ranunculus_acris,T0,NPK+Disturbance,5,1,Ranunculus_acris_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Ranunculus_acris,T3,Control,2,0.1,Ranunculus_acris_Bayreuth DRAGNet,0.001
Bayreuth DRAGNet,Ranunculus_acris,T3,Control,3,1,Ranunculus_acris_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Ranunculus_acris,T3,Disturbance,1,0.1,Ranunculus_acris_Bayreuth DRAGNet,0.001
Bayreuth DRAGNet,Ranunculus_acris,T3,NPK,2,0,Ranunculus_acris_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Ranunculus_acris,T3,NPK,5,0,Ranunculus_acris_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Ranunculus_acris,T3,NPK+Disturbance,1,1,Ranunculus_acris_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Ranunculus_acris,T3,NPK+Disturbance,5,0,Ranunculus_acris_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Ranunculus_repens,T0,Control,3,3,Ranunculus_repens_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Ranunculus_repens,T3,Control,3,0,Ranunculus_repens_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Taraxacum_campylodes,T0,Control,3,3,Taraxacum_campylodes_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Taraxacum_campylodes,T0,Disturbance,3,7,Taraxacum_campylodes_Bayreuth DRAGNet,0.07
Bayreuth DRAGNet,Taraxacum_campylodes,T0,Disturbance,4,3,Taraxacum_campylodes_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Taraxacum_campylodes,T0,NPK,5,1,Taraxacum_campylodes_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Taraxacum_campylodes,T0,NPK+Disturbance,1,2,Taraxacum_campylodes_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Taraxacum_campylodes,T3,Control,3,0,Taraxacum_campylodes_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Taraxacum_campylodes,T3,Disturbance,3,0,Taraxacum_campylodes_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Taraxacum_campylodes,T3,Disturbance,4,0,Taraxacum_campylodes_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Taraxacum_campylodes,T3,NPK,5,0,Taraxacum_campylodes_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Taraxacum_campylodes,T3,NPK+Disturbance,1,1,Taraxacum_campylodes_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,Control,2,3,Trifolium_pratense_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Trifolium_pratense,T0,Control,3,5,Trifolium_pratense_Bayreuth DRAGNet,0.05
Bayreuth DRAGNet,Trifolium_pratense,T0,Control,5,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,Disturbance,1,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,Disturbance,3,3,Trifolium_pratense_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Trifolium_pratense,T0,Disturbance,4,3,Trifolium_pratense_Bayreuth DRAGNet,0.03
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK,2,7,Trifolium_pratense_Bayreuth DRAGNet,0.07
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK,4,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK,5,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK+Disturbance,1,7,Trifolium_pratense_Bayreuth DRAGNet,0.07
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK+Disturbance,4,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T0,NPK+Disturbance,5,1,Trifolium_pratense_Bayreuth DRAGNet,0.01
Bayreuth DRAGNet,Trifolium_pratense,T3,Control,2,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,Control,3,12,Trifolium_pratense_Bayreuth DRAGNet,0.12
Bayreuth DRAGNet,Trifolium_pratense,T3,Control,5,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,Disturbance,1,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,Disturbance,3,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,Disturbance,4,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK,2,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK,4,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK,5,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK+Disturbance,1,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK+Disturbance,4,0.1,Trifolium_pratense_Bayreuth DRAGNet,0.001
Bayreuth DRAGNet,Trifolium_pratense,T3,NPK+Disturbance,5,0,Trifolium_pratense_Bayreuth DRAGNet,0
Bladen Lakes State Forest,Pinus_palustris,T0,Control,1,0,Pinus_palustris_Bladen Lakes State Forest,0
Bladen Lakes State Forest,Pinus_palustris,T0,Control,2,3,Pinus_palustris_Bladen Lakes State Forest,0.03
Bladen Lakes State Forest,Pinus_palustris,T0,NPK+Disturbance,5,0,Pinus_palustris_Bladen Lakes State Forest,0
Bladen Lakes State Forest,Pinus_palustris,T3,Control,1,3,Pinus_palustris_Bladen Lakes State Forest,0.03
Bladen Lakes State Forest,Pinus_palustris,T3,Control,2,28,Pinus_palustris_Bladen Lakes State Forest,0.28
Bladen Lakes State Forest,Pinus_palustris,T3,NPK+Disturbance,5,2,Pinus_palustris_Bladen Lakes State Forest,0.02
Blandy Experimental Farm,Allium_vineale,T0,Control,2,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T0,Control,4,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T0,Disturbance,1,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Centaurea_stoebe,T0,Disturbance,4,35,Centaurea_stoebe_Blandy Experimental Farm,0.35
Blandy Experimental Farm,Centaurea_stoebe,T0,Disturbance,5,40,Centaurea_stoebe_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T0,Control,1,45,Cirsium_arvense_Blandy Experimental Farm,0.45
Blandy Experimental Farm,Cirsium_arvense,T0,Control,4,8,Cirsium_arvense_Blandy Experimental Farm,0.08
Blandy Experimental Farm,Cirsium_arvense,T0,Control,5,25,Cirsium_arvense_Blandy Experimental Farm,0.25
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,2,40,Cirsium_arvense_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,3,8,Cirsium_arvense_Blandy Experimental Farm,0.08
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,4,1,Cirsium_arvense_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Cirsium_arvense,T0,NPK+Disturbance,2,30,Cirsium_arvense_Blandy Experimental Farm,0.3
Blandy Experimental Farm,Cirsium_arvense,T0,NPK+Disturbance,3,15,Cirsium_arvense_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Cirsium_vulgare,T0,NPK,2,5,Cirsium_vulgare_Blandy Experimental Farm,0.05
CEREEP - Ecotron IDF,Achillea_millefolium,T3,Control,2,3,Achillea_millefolium_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Achillea_millefolium,T3,NPK,3,2,Achillea_millefolium_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Control,1,25,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Control,2,40,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.4
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Control,3,67,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.67
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Disturbance,1,10,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Disturbance,2,15,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.15
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,Disturbance,3,3,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK,1,60,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.6
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK,2,75,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.75
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK,3,32,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.32
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK+Disturbance,1,35,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.35
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK+Disturbance,2,63,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.63
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T3,NPK+Disturbance,3,20,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.2
CEREEP - Ecotron IDF,Cerastium_fontanum,T3,Control,2,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T3,Disturbance,2,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T3,Disturbance,3,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T3,NPK+Disturbance,2,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cytisus_scoparius,T3,Control,2,2,Cytisus_scoparius_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Daucus_carota,T3,Control,1,30,Daucus_carota_CEREEP - Ecotron IDF,0.3
CEREEP - Ecotron IDF,Daucus_carota,T3,Control,2,15,Daucus_carota_CEREEP - Ecotron IDF,0.15
CEREEP - Ecotron IDF,Daucus_carota,T3,Control,3,10,Daucus_carota_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Daucus_carota,T3,Disturbance,1,3,Daucus_carota_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Daucus_carota,T3,Disturbance,2,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T3,Disturbance,3,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK,1,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK,2,3,Daucus_carota_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK,3,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK+Disturbance,1,1,Daucus_carota_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK+Disturbance,2,2,Daucus_carota_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Daucus_carota,T3,NPK+Disturbance,3,1,Daucus_carota_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Erigeron_canadensis,T3,Disturbance,1,3,Erigeron_canadensis_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Erigeron_canadensis,T3,Disturbance,3,10,Erigeron_canadensis_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Erigeron_canadensis,T3,NPK+Disturbance,1,2,Erigeron_canadensis_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Hypochaeris_radicata,T3,Control,2,2,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Hypochaeris_radicata,T3,Control,3,2,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Hypochaeris_radicata,T3,NPK,1,1,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Jacobaea_vulgaris,T3,Disturbance,2,1,Jacobaea_vulgaris_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Myosotis_ramosissima,T3,Control,3,1,Myosotis_ramosissima_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Myosotis_ramosissima,T3,NPK+Disturbance,3,1,Myosotis_ramosissima_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T3,Control,2,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T3,Disturbance,1,2,Picris_hieracioides_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Picris_hieracioides,T3,Disturbance,3,3,Picris_hieracioides_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Picris_hieracioides,T3,NPK,2,5,Picris_hieracioides_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Ranunculus_acris,T3,Control,1,1,Ranunculus_acris_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T3,NPK,1,5,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Veronica_arvensis,T3,NPK,1,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T3,NPK,2,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T3,NPK,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
Caracoles,Plantago_coronopus,T0,Control,1,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Control,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Disturbance,1,3,Plantago_coronopus_Caracoles,0.03
Caracoles,Plantago_coronopus,T0,Disturbance,3,2,Plantago_coronopus_Caracoles,0.02
Caracoles,Plantago_coronopus,T0,NPK,1,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T0,NPK,3,25,Plantago_coronopus_Caracoles,0.25
Caracoles,Plantago_coronopus,T0,NPK+Disturbance,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T3,Control,1,3,Plantago_coronopus_Caracoles,0.03
Caracoles,Plantago_coronopus,T3,Control,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T3,Disturbance,1,4,Plantago_coronopus_Caracoles,0.04
Caracoles,Plantago_coronopus,T3,Disturbance,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T3,NPK,1,2,Plantago_coronopus_Caracoles,0.02
Caracoles,Plantago_coronopus,T3,NPK,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T3,NPK+Disturbance,3,0,Plantago_coronopus_Caracoles,0
Cary IES,Achillea_millefolium,T0,Disturbance,1,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,NPK,1,20,Achillea_millefolium_Cary IES,0.2
Cary IES,Achillea_millefolium,T0,NPK,2,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,NPK,3,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,3,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T0,Control,1,10,Anthoxanthum_odoratum_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,2,30,Anthoxanthum_odoratum_Cary IES,0.3
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,5,20,Anthoxanthum_odoratum_Cary IES,0.2
Cary IES,Anthoxanthum_odoratum,T0,NPK,2,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK,5,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,4,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Centaurea_stoebe,T0,Control,2,15,Centaurea_stoebe_Cary IES,0.15
Cary IES,Centaurea_stoebe,T0,Disturbance,4,2,Centaurea_stoebe_Cary IES,0.02
Cary IES,Centaurea_stoebe,T0,NPK,1,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,2,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,5,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Elymus_repens,T0,Control,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Control,2,5,Elymus_repens_Cary IES,0.05
Cary IES,Elymus_repens,T0,Disturbance,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Disturbance,3,40,Elymus_repens_Cary IES,0.4
Cary IES,Elymus_repens,T0,NPK,2,10,Elymus_repens_Cary IES,0.1
Cary IES,Elymus_repens,T0,NPK,3,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,NPK,4,2,Elymus_repens_Cary IES,0.02
Cary IES,Rosa_multiflora,T0,Control,5,1,Rosa_multiflora_Cary IES,0.01
Cary IES,Rosa_multiflora,T0,Disturbance,5,2,Rosa_multiflora_Cary IES,0.02
Cary IES,Rosa_multiflora,T0,NPK,3,5,Rosa_multiflora_Cary IES,0.05
Cary IES,Vincetoxicum_nigrum,T0,Disturbance,3,20,Vincetoxicum_nigrum_Cary IES,0.2
Cass,Anthoxanthum_odoratum,T0,Control,1,5,Anthoxanthum_odoratum_Cass,0.05
Cass,Anthoxanthum_odoratum,T0,Control,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,1,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,Disturbance,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,1,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,2,4,Anthoxanthum_odoratum_Cass,0.04
Cass,Anthoxanthum_odoratum,T0,NPK,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,1,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,2,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,3,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Hypochaeris_radicata,T0,Control,1,2,Hypochaeris_radicata_Cass,0.02
Cass,Hypochaeris_radicata,T0,Control,2,1,Hypochaeris_radicata_Cass,0.01
Cass,Hypochaeris_radicata,T0,Control,3,0.1,Hypochaeris_radicata_Cass,0.001
Cass,Hypochaeris_radicata,T0,Control,4,4,Hypochaeris_radicata_Cass,0.04
Cass,Hypochaeris_radicata,T0,Control,5,5,Hypochaeris_radicata_Cass,0.05
Cass,Hypochaeris_radicata,T0,Disturbance,1,1,Hypochaeris_radicata_Cass,0.01
Cass,Hypochaeris_radicata,T0,Disturbance,2,0.1,Hypochaeris_radicata_Cass,0.001
Cass,Hypochaeris_radicata,T0,Disturbance,4,2,Hypochaeris_radicata_Cass,0.02
Cass,Hypochaeris_radicata,T0,Disturbance,5,1,Hypochaeris_radicata_Cass,0.01
Cass,Hypochaeris_radicata,T0,NPK,1,2,Hypochaeris_radicata_Cass,0.02
Cass,Hypochaeris_radicata,T0,NPK,2,3,Hypochaeris_radicata_Cass,0.03
Cass,Hypochaeris_radicata,T0,NPK,3,0.1,Hypochaeris_radicata_Cass,0.001
Cass,Hypochaeris_radicata,T0,NPK,5,6,Hypochaeris_radicata_Cass,0.06
Cass,Hypochaeris_radicata,T0,NPK+Disturbance,1,4,Hypochaeris_radicata_Cass,0.04
Cass,Hypochaeris_radicata,T0,NPK+Disturbance,2,2,Hypochaeris_radicata_Cass,0.02
Cass,Hypochaeris_radicata,T0,NPK+Disturbance,3,0.1,Hypochaeris_radicata_Cass,0.001
Cass,Hypochaeris_radicata,T0,NPK+Disturbance,4,5,Hypochaeris_radicata_Cass,0.05
Cass,Hypochaeris_radicata,T0,NPK+Disturbance,5,3,Hypochaeris_radicata_Cass,0.03
Castellanos,Alternanthera_philoxeroides,T0,Control,1,1,Alternanthera_philoxeroides_Castellanos,0.01
Cedar Creek LTER,Elymus_repens,T0,Control,1,15,Elymus_repens_Cedar Creek LTER,0.15
Cedar Creek LTER,Elymus_repens,T0,Control,2,10,Elymus_repens_Cedar Creek LTER,0.1
Cedar Creek LTER,Elymus_repens,T0,Control,3,8,Elymus_repens_Cedar Creek LTER,0.08
Cedar Creek LTER,Elymus_repens,T0,Disturbance,1,20,Elymus_repens_Cedar Creek LTER,0.2
Cedar Creek LTER,Elymus_repens,T0,Disturbance,2,12,Elymus_repens_Cedar Creek LTER,0.12
Cedar Creek LTER,Elymus_repens,T0,Disturbance,3,40,Elymus_repens_Cedar Creek LTER,0.4
Cedar Creek LTER,Elymus_repens,T0,NPK,1,20,Elymus_repens_Cedar Creek LTER,0.2
Cedar Creek LTER,Elymus_repens,T0,NPK,2,15,Elymus_repens_Cedar Creek LTER,0.15
Cedar Creek LTER,Elymus_repens,T0,NPK,3,10,Elymus_repens_Cedar Creek LTER,0.1
Cedar Creek LTER,Elymus_repens,T0,NPK+Disturbance,1,15,Elymus_repens_Cedar Creek LTER,0.15
Cedar Creek LTER,Elymus_repens,T0,NPK+Disturbance,2,15,Elymus_repens_Cedar Creek LTER,0.15
Cedar Creek LTER,Elymus_repens,T0,NPK+Disturbance,3,5,Elymus_repens_Cedar Creek LTER,0.05
