MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType,DRAGnet,T_generation,R0,percapita_repro,Lmean,age_repro,Lambda,Reactivity,FirstStepAtt,Lmax
240682,Alaria_nana,Alaria nana,Alariaceae,Phaeophyceae,Chromalveolata,Pfister; Wang,10.1890/04-1952,2005,USA,N America,TCF,Tatoosh Island,Unmanipulated,2001,5,NA,2001,9,NA,Individual,48.391389,-124.736389,Divided,Yes,6,Algae,FALSE,2.0131180458064257,5.562601282168298e-4,0.21726950952161836,1.003314944315171,2.024364866632025,0.02372160631939901,11.230995624235192,0.1392600380540802,1
240684,Ascophyllum_nodosum,Ascophyllum nodosum,Fucaceae,Phaeophyceae,Chromalveolata,Araújo; Serrao; Sousa-Pinto; Aberg,10.1371/journal.pone.0092177,2014,FRA,Europe,TSS,All sites in France,Unmanipulated,2005,NA,NA,2009,NA,NA,Mean,NA,NA,Divided,Yes,6,Algae,FALSE,25.799316390513724,0.1161425284442785,0.5849984632674773,1.7464811373477125,3.650709805216243,0.8686049765654514,3.4934177006426013,0.3003666880100365,12
240688,Ascophyllum_nodosum_3,Ascophyllum nodosum,Fucaceae,Phaeophyceae,Chromalveolata,Aberg,10.3354/meps063281,1990,SWE,Europe,TSS,Tjärnö,Unmanipulated,1985,NA,NA,1988,NA,NA,Mean,58.866667,11,Divided,Yes,5,Algae,FALSE,14.514382669313273,1.7161626596261508e-4,0.046119987822474035,1.0184984124453058,2.01461038961039,0.057486365630170316,104.56566412062796,0.3131177245714267,2
240689,Ascophyllum_nodosum_3,Ascophyllum nodosum,Fucaceae,Phaeophyceae,Chromalveolata,Aberg,10.3354/meps063281,1990,SWE,Europe,TSS,Göteborg,Unmanipulated,1985,NA,NA,1988,NA,NA,Mean,57.633333,11.75,Divided,NA,5,Algae,FALSE,8.102703045844786,0.007213757020791172,1.8314103876912315,1.3273620922488847,2.2993762993762994,0.401266153313386,154.217343000446,0.6172960214926178,4
240691,Ascophyllum_nodosum_3,Ascophyllum nodosum,Fucaceae,Phaeophyceae,Chromalveolata,Aberg,10.3354/meps063281,1990,SWE,Europe,TSS,Göteborg,Unmanipulated,1985,NA,NA,1988,NA,NA,Mean,57.633333,11.75,Divided,NA,5,Algae,FALSE,11.909344014411024,9.705790909781936e-4,0.17142159141790048,1.1836699778604824,2.168770453482936,0.16235469401599628,378.99982118125524,0.5869864162388209,3
240692,Ascophyllum_nodosum_3,Ascophyllum nodosum,Fucaceae,Phaeophyceae,Chromalveolata,Aberg,10.3354/meps063281,1990,SWE,Europe,TSS,Göteborg,Unmanipulated,1985,NA,NA,1988,NA,NA,Mean,57.633333,11.75,Divided,NA,5,Algae,FALSE,21.85632172548471,1.7853447067750844e-4,0.38599303385820993,1.0856312129799781,2.0850694444444446,0.08259373471670134,785.6830814417459,0.9552782698424895,2
240693,Ecklonia_radiata,Ecklonia radiata,Lessoniaceae,Phaeophyceae,Chromalveolata,Lees,NA,2001,NZL,Oceania,TGS,Wainui Bay; Ohinepaka Bay,Unmanipulated,1995,NA,NA,1998,NA,NA,Mean,NA,NA,Divided,Yes,8,Algae,FALSE,9.903997738252981,2.7231812018675484e-6,0.17366874900173318,1.0040738025479805,2.377085873967458,0.03673499760041669,19.90772586484951,8.613210035881721e-4,1
240694,Ecklonia_radiata,Ecklonia radiata,Lessoniaceae,Phaeophyceae,Chromalveolata,Lees,NA,2001,NZL,Oceania,TGS,Wainui Bay,Unmanipulated,1995,NA,NA,1998,NA,NA,Mean,-43.82,172.752778,Divided,Yes,8,Algae,FALSE,4.951051256547447,1.485688898890657e-5,0.3352498607758636,1.0125061302191485,2.9763291286474436,0.04598251702646604,20.27148577933422,3.479583336160333e-6,2
240751,Laminaria_digitata,Laminaria digitata,Laminariaceae,Phaeophyceae,Chromalveolata,Chapman,10.1007/978-94-011-1998-6_31,1993,CAN,N America,TBM,Nova Scotia,Unmanipulated,1982,NA,NA,1991,NA,NA,Mean,44.683333,-63.75,Divided,No,5,Algae,FALSE,19.567455785177852,0.13173805181495973,0.1811487698930313,2.0304582156690807,2.5174506828528074,0.7512555268194632,1.2618875551085527,0.031946520382495,10
240766,Aeschynomene_virginica,Aeschynomene virginica,Leguminosae,Magnoliopsida,Plantae,Griffith; Forseth,10.1890/02-5219,2005,USA,N America,TBM,1; 2; 3,Unmanipulated,1998,NA,NA,2000,NA,NA,Mean,37.533333,-76.966667,Divided,Yes,5,Annual,FALSE,1.0668203693309022,0.4499327351984363,1.188963,1,1,0.46629737357631457,2.549795618365012,0.03891722541952094,1
240767,Aeschynomene_virginica,Aeschynomene virginica,Leguminosae,Magnoliopsida,Plantae,Griffith; Forseth,10.1890/02-5219,2005,USA,N America,TBM,1; 2; 3,Unmanipulated,1998,NA,NA,1999,NA,NA,Mean,37.533333,-76.966667,Divided,Yes,5,Annual,FALSE,1.0451940286733687,0.8475370593400602,2.140881,1,1,0.8531841886140739,2.50928349185383,0.02811350739980689,1
240768,Aeschynomene_virginica,Aeschynomene virginica,Leguminosae,Magnoliopsida,Plantae,Griffith; Forseth,10.1890/02-5219,2005,USA,N America,TBM,1; 2; 3,Unmanipulated,1999,NA,NA,2000,NA,NA,Mean,37.533333,-76.966667,Divided,Yes,5,Annual,FALSE,1.3948493304970406,0.05911543460505864,0.23704499999999998,1,1,0.08677470372181934,2.7317292924435015,0.14183857128981675,1
240774,Andropogon_brevifolius,Schizachyrium brevifolium,Poaceae,Liliopsida,Plantae,Canales; Trevisan; Silva; Caswell,NA,1994,VEN,S America,TGV,Control,Unmanipulated,1989,7,Summer,1989,12,Winter,Mean,9.416667,-68.25,Divided,Yes,6,Annual,FALSE,7.244284986639188e-15,0.4371637618534517,1.6129,3.1178104765393293,5,0.8711789217422248,1.8513992473261938,0.8489645255889718,5
240775,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 1: â‰¥ 40% bar soil; Type 2: 25.1-39.9% bar soil; Type 3: 10.1-25% bar soil; Type 4: 5.1-10% bar soil; Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.3158397545472567,2.589699714765338,12.987233999999999,1,1,1.859766457366712,6.983260693059782,0.2913726064117039,1
240778,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 1: â‰¥ 40% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.6468185519563028,0.5578890122469136,5.221301,1,1,0.6744271924225514,7.741830487654298,0.4342885389124268,1
240779,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 2: 25.1-39.9% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.2465391403092547,2.834425096234397,12.188018999999999,1,1,2.053922068992252,5.93402212479269,0.2592741993669132,1
240781,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 2: 25.1-39.9% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,2.5390145883995263,0.3383585487677689,5.9517880000000005,1,1,0.5651549131244356,10.531250568265941,0.6292009354286636,1
240782,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 3: 10.1-25% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.3859839029872405,2.1595596686394254,11.959313,1,1,1.6196246591509806,7.3840027888122926,0.3405949624706083,1
240784,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 3: 10.1-25% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,3.651594795426325,0.22389482631068733,6.243982,1,1,0.5071042683857082,12.313014086583806,0.7470534633951362,1
240785,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 4: 5.1-10% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.6972132217418052,1.9022064172329558,16.336563,1,1,1.3942619430353425,11.71699699730375,0.4074614550284683,1
240787,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 4: 5.1-10% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,3.9765579104966373,0.2048275223699422,15.623154999999999,1,1,0.552727592694928,28.265560117645567,0.7224082989111538,1
240788,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.8507362149365514,1.3344785662636003,11.692487999999999,1,1,1.1560636104045687,10.114052457639568,0.4971153791432658,1
240789,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,1.5649667151066164,3.9053843170885774,16.800101,1,1,1.90611686039261,8.81378332519425,0.3892274473912294,1
240790,Androsace_elongata,Androsace elongata,Primulaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,FALSE,8.183901802316269,0.09435724697986576,6.5848770000000005,1,1,0.4602368244382116,14.307583944500388,0.8853702667043011,1
240791,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 1: â‰¥ 40% bar soil; Type 2: 25.1-39.9% bar soil; Type 3: 10.1-25% bar soil; Type 4: 5.1-10% bar soil; Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.183888921570988,1.619318809951008,22.895728000000002,1,1,1.4784263593863527,15.486552884178339,0.14768743712783097,1
240792,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 1: â‰¥ 40% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.0768885023691246,2.382343957610089,16.200927999999998,1,1,2.1675706934808963,7.474232812210138,0.08455779576243629,1
240794,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 1: â‰¥ 40% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.0075520575380073,0.839448205544933,1.5816549999999998,1,1,0.8404596214571267,1.8818929067143566,0.015860369326118763,1
240795,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 2: 25.1-39.9% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.1419518071665038,1.7040134570767165,18.757556,1,1,1.5667526365372013,11.972251115184012,0.13575403994218826,1
240796,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 2: 25.1-39.9% bar soil,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.1658032931312632,3.765131362221479,35.851494,1,1,2.702383592937439,13.266619177860726,0.1520531730113685,1
240797,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 2: 25.1-39.9% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.0273760824351723,0.4317603248657252,1.663619,1,1,0.4384095400493708,3.7946687925920912,0.033026197373281316,1
240798,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 3: 10.1-25% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.1869664806772011,1.4093784385225103,19.780206,1,1,1.3239269278984358,14.940557203862104,0.1692955972696964,1
240799,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 3: 10.1-25% bar soil,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.2090233694288115,3.3440558129928117,37.864006,1,1,2.3796797474963816,15.911387252774684,0.18236571557856646,1
240800,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 3: 10.1-25% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.045798025559251,0.26692981747298633,1.696405,1,1,0.275783320397764,6.151224075311243,0.05184504987240674,1
240801,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 4: 5.1-10% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.351209010751894,1.3973147472751701,38.766654,1,1,1.2696908437836576,30.532356903886946,0.1841873564300882,1
240802,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 4: 5.1-10% bar soil,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.2588126742497716,2.9623747455677756,39.541104,1,1,2.110756235758492,18.733145651843145,0.2147064603303881,1
240803,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 4: 5.1-10% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.5717266571549569,0.1692572202219857,37.992203,1,1,0.2806461771886508,135.3740264007287,0.051766249394639904,1
240804,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.2795662777515224,1.0585672160401813,20.973298,1,1,1.045192753031722,20.066440318461957,0.2274709610360111,1
240805,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.283940964780279,2.8010717782764813,40.211941,1,1,2.0031939854822065,20.073912607280633,0.23007357417212745,1
240806,Arenaria_serpyllifolia,Arenaria serpyllifolia,Caryophyllaceae,Magnoliopsida,Plantae,Dostál,10.1111/j.1654-1103.2007.tb02519.x,2007,CZE,Europe,TBM,Type 5: 0-5% bar soil,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,50.516667,13.983333,Divided,Yes,2,Annual,TRUE,1.190352192329625,0.07459850507099391,1.734654,1,1,0.0875554390882087,19.812064425288344,0.1669799175499642,1
240841,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Live Oak (LO); Lucas Creek W (LCW); Upper Richbar S (UR); Lucas Creek E (LCE); Cow Flat (CF); Democrat (DM); Delonegha W (DL); Mill Creek (MC); Kern Road W (OKW); Kern Road E (OKE); Freeway Ridge (FR); Black Gulch (BG); Borel Road (BR); Keyesville (KY); Old State Road (OSR); Camp 3 (C3); Erskine Creek (EC); 22 (22); Golf Course N (GC); Squirrel  Mountain (SM),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,NA,NA,Divided,NA,3,Annual,FALSE,1.4554994379533936,2.4593983252358536,1.5400464175610897,1.2825335772332553,1,1.7266952705863272,3.4215950553879875,0.7367947440824328,5
240843,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Lucas Creek W (LCW),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.480278,-118.708056,Divided,Yes,3,Annual,FALSE,2.343176762108378,0.3317984893353572,0.2174534046912601,1.6369539833522215,1,0.5731072276159016,1.3934739635411317,0.7817263130037855,4
240845,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Lucas Creek E (LCE),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.481944,-118.706111,Divided,Yes,3,Annual,FALSE,1.1446260280039966,3.2121805440341142,2.283840398084627,1.2601457863028722,1,2.4405564721896758,1.9764062233201725,0.9356648887338374,5
240846,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Cow Flat (CF),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.527778,-118.643056,Divided,Yes,3,Annual,FALSE,1.825862091885842,1.8528097234719487,1.1902032051055045,1.2256982023694392,1,1.3532734270996998,5.574237880490244,0.64351444620204,4
240847,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Democrat (DM),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.529167,-118.626111,Divided,Yes,3,Annual,FALSE,1.6109204421054533,0.8076282807202988,0.7675942045574888,1.1058812730290457,1,0.8713975084728475,4.684140085680755,0.6759888504069035,4
240848,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Delonegha W (DL),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.542222,-118.62,Divided,Yes,3,Annual,FALSE,1.6409929548789544,1.2521914665110394,1.0065384308063134,1.1785274151436032,1,1.1425752655188404,7.636517491071248,0.528345062437417,5
240849,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Mill Creek (MC),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.533889,-118.616944,Divided,Yes,3,Annual,FALSE,1.2059542585507892,3.760927734724104,2.4543357206507137,1.4720547665185781,1,2.73662194921006,2.4289526004564594,0.24712766781513834,5
240850,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Kern Road W (OKW),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.559722,-118.577778,Divided,Yes,3,Annual,FALSE,1.567939632738728,2.932748412811681,1.5317324940473651,1.422672669201521,1,1.8015815777216557,3.173054204533613,0.7367371072247203,5
240851,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Kern Road E (OKE),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.563611,-118.565,Divided,Yes,3,Annual,FALSE,2.2179922561388463,3.1495611483604953,1.3101313918131359,1.4013646834586466,1,1.5373553524971566,5.744196347094276,0.4990219071692593,7
240852,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Freeway Ridge (FR),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.580833,-118.550833,Divided,Yes,3,Annual,FALSE,1.5126398604313696,1.0318974687282838,0.9433885684945127,1.0850641665750713,1,1.0209213999197475,10.933871109840062,0.5732703810949661,3
240853,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Black Gulch (BG),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.591111,-118.526944,Divided,Yes,3,Annual,FALSE,1.371123605488852,1.7845666294876086,1.3165275202995772,1.2417033106382978,1,1.497723703789371,3.5382854571855433,0.6510987290464492,4
240854,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Borel Road (BR),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.588333,-118.516944,Divided,Yes,3,Annual,FALSE,1.3781216452618772,1.77787106167457,1.2086307745355187,1.3962524099305673,1,1.4658541412944837,1.8493292911162862,0.8616941920869091,5
240855,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Keyesville (KY),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.622222,-118.513056,Divided,Yes,3,Annual,FALSE,1.373783260029457,2.7666066651666923,1.520152414090385,1.5939678567441862,1,1.828621242482426,1.6846238731307999,0.889949193519576,7
240856,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Old State Road (OSR),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.698056,-118.483056,Divided,Yes,3,Annual,FALSE,1.442851323095587,2.720933869528911,1.7400600951055107,1.1529033080915234,1,1.8355935544595863,8.344570595591092,0.6742162484681178,5
240857,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Camp 3 (C3),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.802222,-118.448056,Divided,Yes,3,Annual,FALSE,1.4785270425776993,1.4063664396105975,1.1579797287424562,1.1048349823242585,1,1.2447490221567188,5.2438522817157835,0.7062757104856061,3
240858,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Erskine Creek (EC),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.59,-118.443889,Divided,Yes,3,Annual,FALSE,1.896018390270616,1.0186313215824885,0.9623011825200236,1.0500286170853845,1,1.0097569730137772,15.786199477705921,0.5012107007188696,3
240859,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,22 (22),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.838056,-118.432222,Divided,Yes,3,Annual,FALSE,3.8652694618327237,0.3441881974522357,0.6298796153100241,1.0207105275389408,1,0.6667399128078133,14.655117853753744,0.3295302947662762,2
240860,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Golf Course N (GC),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.726111,-118.43,Divided,Yes,3,Annual,FALSE,13.07546279054807,0.17828872659048245,0.5345077848412156,1.042938881087203,1,0.6966403867903368,4.12259331278816,0.15010757628020213,2
240861,Clarkia_xantiana_subsp._xantiana,Clarkia xantiana subsp. xantiana,Onagraceae,Magnoliopsida,Plantae,Eckhart; Geber; Morris; Fabio; Tiffin; Moeller,10.1086/661782,2011,USA,N America,MED,Squirrel  Mountain (SM),Unmanipulated,2005,7,Summer,2009,10,Autumn,Mean,35.728333,-118.41805600000001,Divided,Yes,3,Annual,FALSE,1.348801045956144,1.9019133823336714,1.409096194609065,1.1815039626624102,1,1.5440751461937663,2.991460623782592,0.8107740112817665,4
