MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType
248008,Ziziphus_mauritiana,Ziziphus jujuba,Rhamnaceae,Magnoliopsida,Plantae,Zull; Lawes; Cacho,10.1016/j.envsoft.2015.10.026,2015,AUS,Oceania,TMB,Riparian (steady-state infestation),Unmanipulated,NA,NA,NA,NA,NA,NA,Mean,-20,146,Divided,Yes,10,Tree
248009,Ziziphus_mauritiana,Ziziphus jujuba,Rhamnaceae,Magnoliopsida,Plantae,Zull; Lawes; Cacho,10.1016/j.envsoft.2015.10.026,2015,AUS,Oceania,TMB,Upland (new infestation),Unmanipulated,NA,NA,NA,NA,NA,NA,Mean,-20,146,Divided,Yes,10,Tree
248010,Ziziphus_mauritiana,Ziziphus jujuba,Rhamnaceae,Magnoliopsida,Plantae,Zull; Lawes; Cacho,10.1016/j.envsoft.2015.10.026,2015,AUS,Oceania,TMB,Upland (steady-state infestation),Unmanipulated,NA,NA,NA,NA,NA,NA,Mean,-20,146,Divided,Yes,10,Tree
250250,Khaya_senegalensis,Khaya senegalensis,Meliaceae,Magnoliopsida,Plantae,Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar,10.1111/1365-2745.12140,2013,BEN,Africa,NA,Boukoussera,Unmanipulated,2004,NA,NA,2007,NA,NA,Mean,9.1,2.533333,Divided,NA,5,Tree
250257,Khaya_senegalensis,Khaya senegalensis,Meliaceae,Magnoliopsida,Plantae,Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar,10.1111/1365-2745.12140,2013,BEN,Africa,TGV,Penelan,Unmanipulated,2004,NA,NA,2007,NA,NA,Mean,9.25,1.5,Divided,NA,5,Tree
250261,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,DES,AR1,Unmanipulated,2001,7,Winter,2002,6,Winter,Individual,-22.82,134.449997,Divided,NA,12,Tree
250263,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,DES,AR2,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-22.82,134.449997,Divided,NA,12,Tree
250274,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAR,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250275,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAR,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250301,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU1,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250303,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU1,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250307,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU2,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250309,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU2,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250310,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU3,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250313,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU4,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250315,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SAU4,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-19.299999,136.070007,Divided,NA,12,Tree
250320,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)U,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250322,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)U,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250323,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)U,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250324,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)U,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250325,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)U,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250327,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W1,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.58,128.520004,Divided,NA,12,Tree
250328,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W1,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.58,128.520004,Divided,NA,12,Tree
250329,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W1,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.58,128.520004,Divided,NA,12,Tree
250330,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W1,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.58,128.520004,Divided,NA,12,Tree
250336,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W3,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250339,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W3,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250340,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(WA)W3,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.57,128.520004,Divided,NA,12,Tree
250341,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U1,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-15.45,130.350006,Divided,NA,12,Tree
250343,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U1,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.45,130.350006,Divided,NA,12,Tree
250344,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U1,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.45,130.350006,Divided,NA,12,Tree
250345,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U1,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.45,130.350006,Divided,NA,12,Tree
250346,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U2,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-15.43,130.320007,Divided,NA,12,Tree
250347,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U2,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.43,130.320007,Divided,NA,12,Tree
250348,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U2,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.43,130.320007,Divided,NA,12,Tree
250353,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U3,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.42,130.309998,Divided,NA,12,Tree
250354,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U3,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.42,130.309998,Divided,NA,12,Tree
250355,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U3,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.42,130.309998,Divided,NA,12,Tree
250356,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U3,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.42,130.309998,Divided,NA,12,Tree
250357,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U3,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.42,130.309998,Divided,NA,12,Tree
250358,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250359,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250360,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250361,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250362,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250363,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)U4,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.42,130.300003,Divided,NA,12,Tree
250364,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250365,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250366,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250367,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250368,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250369,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W1,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.45,130.339996,Divided,NA,12,Tree
250370,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W2,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250371,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W2,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250372,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W2,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250374,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W2,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250375,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W3,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250377,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W3,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250378,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,SWT(NT)W3,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-15.44,130.330002,Divided,NA,12,Tree
250380,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW1,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250384,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW1,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250385,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2001,6,Winter,2002,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250386,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2002,6,Winter,2003,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250387,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2003,6,Winter,2004,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250388,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250389,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250390,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW2,Unmanipulated,2006,6,Winter,2007,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250393,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW3,Unmanipulated,2004,6,Winter,2005,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250394,Parkinsonia_aculeata,Parkinsonia aculeata,Leguminosae,Magnoliopsida,Plantae,Pichancourt; van Klinken; Raghu,NA,2019,AUS,Oceania,TGV,WTW3,Unmanipulated,2005,6,Winter,2006,6,Winter,Individual,-13.65,131.320007,Divided,NA,12,Tree
250397,Pinus_radiata,Pinus radiata,Pinaceae,Pinopsida,Plantae,Reynolds,NA,2015,USA,N America,MED,Monterey Peninsula,Unmanipulated,2011,9,NA,2011,10,NA,Pooled,NA,NA,Divided,NA,7,Tree
250477,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,La Fortuna Ranch,Unmanipulated,2014,6,Summer,2015,12,Winter,Individual,14.989194,-92.285139,Divided,NA,4,Herbaceous perennial
250478,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,La Fortuna Ranch,Unmanipulated,2015,6,Summer,2016,12,Winter,Individual,14.989194,-92.285139,Divided,NA,4,Herbaceous perennial
250479,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,Ejido Santa Rita,Unmanipulated,2014,6,Summer,2015,12,Winter,Individual,15.566056,-92.834083,Divided,NA,4,Herbaceous perennial
250480,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,Ejido Santa Rita,Unmanipulated,2015,6,Summer,2016,12,Winter,Individual,15.566056,-92.834083,Divided,NA,4,Herbaceous perennial
250481,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TDB,El Rosario Ranch,Unmanipulated,2014,6,Summer,2015,12,Winter,Individual,14.894806,-92.306389,Divided,NA,4,Herbaceous perennial
250482,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TDB,El Rosario Ranch,Unmanipulated,2015,6,Summer,2016,12,Winter,Individual,14.894806,-92.306389,Divided,NA,4,Herbaceous perennial
250483,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,San Fernando Ranch,Unmanipulated,2014,6,Summer,2015,12,Winter,Individual,14.794667,-92.185778,Divided,NA,4,Herbaceous perennial
250484,Oeceoclades_maculata,Oeceoclades maculata,Orchidaceae,Liliopsida,Plantae,Riverón-Giró; Raventós; Damon; García-González; Mújica,10.1007/s10530-019-01945-7,2019,MEX,N America,TMB,San Fernando Ranch,Unmanipulated,2015,6,Summer,2016,12,Winter,Individual,14.794667,-92.185778,Divided,NA,4,Herbaceous perennial
250488,Ulex_minor_2,Ulex minor,Leguminosae,Magnoliopsida,Plantae,Stokes; Bullock; Watkinson,10.1111/j.1365-2745.2004.00844.x,2004,GBR,NA,TBM,Dorset,Unmanipulated,1999,5,Spring,2000,5,Spring,Mean,NA,NA,Divided,NA,16,Shrub
250490,Cerastium_fontanum,Cerastium fontanum,Caryophyllaceae,Magnoliopsida,Plantae,Burns; Pardini; Schutzenhofer; Chung; Seidler; Knight,10.1890/12-1310.1,2013,USA,N America,TBM,Tyson Research Center,Unmanipulated,2007,1,NA,2008,1,NA,Mean,38.5,-90.5,Divided,NA,2,Annual
252628,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TDB,Boven,Unmanipulated,2010,NA,NA,2011,NA,NA,Individual,17.621111,-63.226111,Divided,Yes,4,Epiphyte
252629,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TDB,Boven,Unmanipulated,2011,NA,NA,2012,NA,NA,Individual,17.621111,-63.226111,Divided,Yes,4,Epiphyte
252630,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TDB,Boven,Unmanipulated,2012,NA,NA,2013,NA,NA,Individual,17.621111,-63.226111,Divided,Yes,4,Epiphyte
252631,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TMB,Quill,Unmanipulated,2009,NA,NA,2010,NA,NA,Individual,17.472222,-62.965556,Divided,Yes,4,Epiphyte
252632,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TMB,Quill,Unmanipulated,2010,NA,NA,2011,NA,NA,Individual,17.472222,-62.965556,Divided,Yes,4,Epiphyte
252633,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TMB,Quill,Unmanipulated,2011,NA,NA,2012,NA,NA,Individual,17.472222,-62.965556,Divided,Yes,4,Epiphyte
252634,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,TMB,Quill,Unmanipulated,2012,NA,NA,2013,NA,NA,Individual,17.472222,-62.965556,Divided,Yes,4,Epiphyte
252635,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,DES,Saba,Unmanipulated,2011,NA,NA,2012,NA,NA,Individual,17.633889,-62.965556,Divided,Yes,4,Epiphyte
252636,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,DES,Saba,Unmanipulated,2013,NA,NA,2014,NA,NA,Individual,17.633889,-62.965556,Divided,Yes,4,Epiphyte
252637,Brassavola_cucullata_,Brassavola cucullata,Orchidaceae,Liliopsida,Plantae,Ackerman; Tremblay; Pérez; Madden; Bechtold; Boeken,doi.org/10.1086/709399,2020,ANT,N America,DES,Saba,Unmanipulated,2012,NA,NA,2013,NA,NA,Individual,17.633889,-62.965556,Divided,Yes,4,Epiphyte
