site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,Control,3,40,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.4
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,Disturbance,1,5,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,Disturbance,2,10,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,Disturbance,3,35,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.35
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK,1,55,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.55
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK,2,60,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.6
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK,3,25,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK+Disturbance,1,15,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.15
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK+Disturbance,2,3,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T2,NPK+Disturbance,3,20,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.2
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,Control,1,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,Disturbance,1,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,Disturbance,2,2,Cerastium_fontanum_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,Disturbance,3,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,NPK+Disturbance,1,2,Cerastium_fontanum_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,NPK+Disturbance,2,3,Cerastium_fontanum_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Cerastium_fontanum,T2,NPK+Disturbance,3,1,Cerastium_fontanum_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Daucus_carota,T2,Control,1,25,Daucus_carota_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Daucus_carota,T2,Control,2,8,Daucus_carota_CEREEP - Ecotron IDF,0.08
CEREEP - Ecotron IDF,Daucus_carota,T2,Control,3,1,Daucus_carota_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Daucus_carota,T2,Disturbance,1,1,Daucus_carota_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Daucus_carota,T2,Disturbance,2,8,Daucus_carota_CEREEP - Ecotron IDF,0.08
CEREEP - Ecotron IDF,Daucus_carota,T2,Disturbance,3,2,Daucus_carota_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK,1,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK,2,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK,3,15,Daucus_carota_CEREEP - Ecotron IDF,0.15
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK+Disturbance,1,1,Daucus_carota_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK+Disturbance,2,2,Daucus_carota_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Daucus_carota,T2,NPK+Disturbance,3,2,Daucus_carota_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Erigeron_canadensis,T2,Disturbance,1,1,Erigeron_canadensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Erigeron_canadensis,T2,Disturbance,3,1,Erigeron_canadensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Hypochaeris_radicata,T2,Control,3,2,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Hypochaeris_radicata,T2,Disturbance,2,1,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Hypochaeris_radicata,T2,NPK,1,2,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Myosotis_ramosissima,T2,Control,3,1,Myosotis_ramosissima_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T2,Control,3,2,Picris_hieracioides_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Picris_hieracioides,T2,Disturbance,1,2,Picris_hieracioides_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Picris_hieracioides,T2,Disturbance,2,0.5,Picris_hieracioides_CEREEP - Ecotron IDF,0.005
CEREEP - Ecotron IDF,Picris_hieracioides,T2,NPK,1,2,Picris_hieracioides_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Picris_hieracioides,T2,NPK,2,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T2,NPK,3,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T2,NPK+Disturbance,2,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T2,NPK+Disturbance,3,0.5,Picris_hieracioides_CEREEP - Ecotron IDF,0.005
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,Control,2,1,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,Disturbance,2,2,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,Disturbance,3,1,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,NPK+Disturbance,1,1,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,NPK+Disturbance,2,2,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T2,NPK+Disturbance,3,0.5,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.005
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Control,1,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Control,2,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Control,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Disturbance,1,0.5,Veronica_arvensis_CEREEP - Ecotron IDF,0.005
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Disturbance,2,0.5,Veronica_arvensis_CEREEP - Ecotron IDF,0.005
CEREEP - Ecotron IDF,Veronica_arvensis,T2,Disturbance,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T2,NPK,1,2,Veronica_arvensis_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Veronica_arvensis,T2,NPK,2,2,Veronica_arvensis_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Veronica_arvensis,T2,NPK,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T2,NPK+Disturbance,2,0.5,Veronica_arvensis_CEREEP - Ecotron IDF,0.005
Caracoles,Plantago_coronopus,T0,Control,1,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Control,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Disturbance,1,3,Plantago_coronopus_Caracoles,0.03
Caracoles,Plantago_coronopus,T0,Disturbance,3,2,Plantago_coronopus_Caracoles,0.02
Caracoles,Plantago_coronopus,T0,NPK,2,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T0,NPK,3,25,Plantago_coronopus_Caracoles,0.25
Caracoles,Plantago_coronopus,T0,NPK+Disturbance,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T2,Control,1,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T2,Control,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T2,Disturbance,1,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T2,Disturbance,3,2,Plantago_coronopus_Caracoles,0.02
Caracoles,Plantago_coronopus,T2,NPK,2,20,Plantago_coronopus_Caracoles,0.2
Caracoles,Plantago_coronopus,T2,NPK,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T2,NPK+Disturbance,3,0,Plantago_coronopus_Caracoles,0
Cary IES,Acer_saccharum,T0,Control,1,0,Acer_saccharum_Cary IES,0
Cary IES,Acer_saccharum,T0,Disturbance,1,0,Acer_saccharum_Cary IES,0
Cary IES,Acer_saccharum,T0,NPK+Disturbance,1,0,Acer_saccharum_Cary IES,0
Cary IES,Acer_saccharum,T2,Control,1,1,Acer_saccharum_Cary IES,0.01
Cary IES,Acer_saccharum,T2,Disturbance,1,1,Acer_saccharum_Cary IES,0.01
Cary IES,Acer_saccharum,T2,NPK+Disturbance,1,1,Acer_saccharum_Cary IES,0.01
Cary IES,Achillea_millefolium,T0,Control,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Control,3,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,1,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,Disturbance,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,4,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,5,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,NPK,1,20,Achillea_millefolium_Cary IES,0.2
Cary IES,Achillea_millefolium,T0,NPK,2,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,NPK,3,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,1,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,3,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,5,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T2,Control,2,1,Achillea_millefolium_Cary IES,0.01
Cary IES,Achillea_millefolium,T2,Control,3,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Achillea_millefolium,T2,Disturbance,1,5,Achillea_millefolium_Cary IES,0.05
Cary IES,Achillea_millefolium,T2,Disturbance,2,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T2,Disturbance,4,6,Achillea_millefolium_Cary IES,0.06
Cary IES,Achillea_millefolium,T2,Disturbance,5,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T2,NPK,1,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T2,NPK,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T2,NPK,3,5,Achillea_millefolium_Cary IES,0.05
Cary IES,Achillea_millefolium,T2,NPK+Disturbance,1,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T2,NPK+Disturbance,2,12,Achillea_millefolium_Cary IES,0.12
Cary IES,Achillea_millefolium,T2,NPK+Disturbance,3,8,Achillea_millefolium_Cary IES,0.08
Cary IES,Achillea_millefolium,T2,NPK+Disturbance,5,1,Achillea_millefolium_Cary IES,0.01
Cary IES,Ailanthus_altissima,T0,Disturbance,4,0,Ailanthus_altissima_Cary IES,0
Cary IES,Ailanthus_altissima,T2,Disturbance,4,1,Ailanthus_altissima_Cary IES,0.01
Cary IES,Anthoxanthum_odoratum,T0,Control,1,10,Anthoxanthum_odoratum_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T0,Control,2,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,Control,3,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,Control,4,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,1,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,2,30,Anthoxanthum_odoratum_Cary IES,0.3
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,5,20,Anthoxanthum_odoratum_Cary IES,0.2
Cary IES,Anthoxanthum_odoratum,T0,NPK,1,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK,2,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK,3,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK,4,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK,5,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,2,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,3,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,4,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,5,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T2,Control,1,12,Anthoxanthum_odoratum_Cary IES,0.12
Cary IES,Anthoxanthum_odoratum,T2,Control,2,3,Anthoxanthum_odoratum_Cary IES,0.03
Cary IES,Anthoxanthum_odoratum,T2,Control,3,25,Anthoxanthum_odoratum_Cary IES,0.25
Cary IES,Anthoxanthum_odoratum,T2,Control,4,8,Anthoxanthum_odoratum_Cary IES,0.08
Cary IES,Anthoxanthum_odoratum,T2,Disturbance,1,3,Anthoxanthum_odoratum_Cary IES,0.03
Cary IES,Anthoxanthum_odoratum,T2,Disturbance,2,16,Anthoxanthum_odoratum_Cary IES,0.16
Cary IES,Anthoxanthum_odoratum,T2,Disturbance,5,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T2,NPK,1,18,Anthoxanthum_odoratum_Cary IES,0.18
Cary IES,Anthoxanthum_odoratum,T2,NPK,2,10,Anthoxanthum_odoratum_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T2,NPK,3,6,Anthoxanthum_odoratum_Cary IES,0.06
Cary IES,Anthoxanthum_odoratum,T2,NPK,4,3,Anthoxanthum_odoratum_Cary IES,0.03
Cary IES,Anthoxanthum_odoratum,T2,NPK,5,10,Anthoxanthum_odoratum_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T2,NPK+Disturbance,2,6,Anthoxanthum_odoratum_Cary IES,0.06
Cary IES,Anthoxanthum_odoratum,T2,NPK+Disturbance,3,12,Anthoxanthum_odoratum_Cary IES,0.12
Cary IES,Anthoxanthum_odoratum,T2,NPK+Disturbance,4,4,Anthoxanthum_odoratum_Cary IES,0.04
Cary IES,Anthoxanthum_odoratum,T2,NPK+Disturbance,5,5,Anthoxanthum_odoratum_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,Control,2,15,Centaurea_stoebe_Cary IES,0.15
Cary IES,Centaurea_stoebe,T0,Control,4,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,1,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,2,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,4,2,Centaurea_stoebe_Cary IES,0.02
Cary IES,Centaurea_stoebe,T0,Disturbance,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,NPK,1,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,2,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,5,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,2,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T2,Control,2,8,Centaurea_stoebe_Cary IES,0.08
Cary IES,Centaurea_stoebe,T2,Control,4,6,Centaurea_stoebe_Cary IES,0.06
Cary IES,Centaurea_stoebe,T2,Disturbance,1,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T2,Disturbance,2,26,Centaurea_stoebe_Cary IES,0.26
Cary IES,Centaurea_stoebe,T2,Disturbance,4,22,Centaurea_stoebe_Cary IES,0.22
Cary IES,Centaurea_stoebe,T2,Disturbance,5,38,Centaurea_stoebe_Cary IES,0.38
Cary IES,Centaurea_stoebe,T2,NPK,1,3,Centaurea_stoebe_Cary IES,0.03
Cary IES,Centaurea_stoebe,T2,NPK,2,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T2,NPK,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T2,NPK+Disturbance,2,1,Centaurea_stoebe_Cary IES,0.01
Cary IES,Centaurea_stoebe,T2,NPK+Disturbance,4,25,Centaurea_stoebe_Cary IES,0.25
Cary IES,Centaurea_stoebe,T2,NPK+Disturbance,5,25,Centaurea_stoebe_Cary IES,0.25
Cary IES,Elymus_repens,T0,Control,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Control,2,5,Elymus_repens_Cary IES,0.05
Cary IES,Elymus_repens,T0,Disturbance,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Disturbance,2,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,Disturbance,3,40,Elymus_repens_Cary IES,0.4
Cary IES,Elymus_repens,T0,Disturbance,5,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,NPK,2,10,Elymus_repens_Cary IES,0.1
Cary IES,Elymus_repens,T0,NPK,3,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,NPK,4,2,Elymus_repens_Cary IES,0.02
Cary IES,Elymus_repens,T0,NPK+Disturbance,1,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,NPK+Disturbance,2,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,NPK+Disturbance,3,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,NPK+Disturbance,4,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T0,NPK+Disturbance,5,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T2,Control,1,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T2,Control,2,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T2,Disturbance,1,12,Elymus_repens_Cary IES,0.12
Cary IES,Elymus_repens,T2,Disturbance,2,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T2,Disturbance,3,7,Elymus_repens_Cary IES,0.07
Cary IES,Elymus_repens,T2,Disturbance,5,5,Elymus_repens_Cary IES,0.05
Cary IES,Elymus_repens,T2,NPK,2,2,Elymus_repens_Cary IES,0.02
Cary IES,Elymus_repens,T2,NPK,3,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T2,NPK,4,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T2,NPK+Disturbance,1,12,Elymus_repens_Cary IES,0.12
Cary IES,Elymus_repens,T2,NPK+Disturbance,2,15,Elymus_repens_Cary IES,0.15
Cary IES,Elymus_repens,T2,NPK+Disturbance,3,3,Elymus_repens_Cary IES,0.03
Cary IES,Elymus_repens,T2,NPK+Disturbance,4,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T2,NPK+Disturbance,5,5,Elymus_repens_Cary IES,0.05
Cary IES,Erigeron_canadensis,T0,Disturbance,1,0,Erigeron_canadensis_Cary IES,0
Cary IES,Erigeron_canadensis,T0,NPK+Disturbance,1,0,Erigeron_canadensis_Cary IES,0
Cary IES,Erigeron_canadensis,T0,NPK+Disturbance,2,0,Erigeron_canadensis_Cary IES,0
Cary IES,Erigeron_canadensis,T2,Disturbance,1,1,Erigeron_canadensis_Cary IES,0.01
Cary IES,Erigeron_canadensis,T2,NPK+Disturbance,1,8,Erigeron_canadensis_Cary IES,0.08
Cary IES,Erigeron_canadensis,T2,NPK+Disturbance,2,2,Erigeron_canadensis_Cary IES,0.02
Cary IES,Prunus_serotina,T0,Control,3,0,Prunus_serotina_Cary IES,0
Cary IES,Prunus_serotina,T2,Control,3,1,Prunus_serotina_Cary IES,0.01
Cary IES,Rosa_multiflora,T0,Control,5,1,Rosa_multiflora_Cary IES,0.01
Cary IES,Rosa_multiflora,T0,Disturbance,5,2,Rosa_multiflora_Cary IES,0.02
Cary IES,Rosa_multiflora,T0,NPK,3,5,Rosa_multiflora_Cary IES,0.05
Cary IES,Rosa_multiflora,T2,Control,5,0,Rosa_multiflora_Cary IES,0
Cary IES,Rosa_multiflora,T2,Disturbance,5,0,Rosa_multiflora_Cary IES,0
Cary IES,Rosa_multiflora,T2,NPK,3,4,Rosa_multiflora_Cary IES,0.04
Cary IES,Verbascum_thapsus,T0,NPK+Disturbance,1,0,Verbascum_thapsus_Cary IES,0
Cary IES,Verbascum_thapsus,T2,NPK+Disturbance,1,4,Verbascum_thapsus_Cary IES,0.04
Cary IES,Vincetoxicum_nigrum,T0,Disturbance,3,20,Vincetoxicum_nigrum_Cary IES,0.2
Cary IES,Vincetoxicum_nigrum,T2,Disturbance,3,0,Vincetoxicum_nigrum_Cary IES,0
Cass,Anthoxanthum_odoratum,T0,Control,1,5,Anthoxanthum_odoratum_Cass,0.05
Cass,Anthoxanthum_odoratum,T0,Control,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,1,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,Disturbance,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,1,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,2,4,Anthoxanthum_odoratum_Cass,0.04
Cass,Anthoxanthum_odoratum,T0,NPK,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,1,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,2,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,3,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,4,0,Anthoxanthum_odoratum_Cass,0
Cass,Anthoxanthum_odoratum,T0,NPK+Disturbance,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T2,Control,1,4,Anthoxanthum_odoratum_Cass,0.04
Cass,Anthoxanthum_odoratum,T2,Control,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T2,Control,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T2,Control,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T2,Control,5,2,Anthoxanthum_odoratum_Cass,0.02
Cass,Anthoxanthum_odoratum,T2,Disturbance,1,13,Anthoxanthum_odoratum_Cass,0.13
Cass,Anthoxanthum_odoratum,T2,Disturbance,2,20,Anthoxanthum_odoratum_Cass,0.2
Cass,Anthoxanthum_odoratum,T2,Disturbance,3,25,Anthoxanthum_odoratum_Cass,0.25
Cass,Anthoxanthum_odoratum,T2,Disturbance,4,27,Anthoxanthum_odoratum_Cass,0.27
Cass,Anthoxanthum_odoratum,T2,Disturbance,5,15,Anthoxanthum_odoratum_Cass,0.15
Cass,Anthoxanthum_odoratum,T2,NPK,1,10,Anthoxanthum_odoratum_Cass,0.1
Cass,Anthoxanthum_odoratum,T2,NPK,2,10,Anthoxanthum_odoratum_Cass,0.1
Cass,Anthoxanthum_odoratum,T2,NPK,3,5,Anthoxanthum_odoratum_Cass,0.05
Cass,Anthoxanthum_odoratum,T2,NPK,4,0,Anthoxanthum_odoratum_Cass,0
Cass,Anthoxanthum_odoratum,T2,NPK,5,5,Anthoxanthum_odoratum_Cass,0.05
Cass,Anthoxanthum_odoratum,T2,NPK+Disturbance,1,65,Anthoxanthum_odoratum_Cass,0.65
Cass,Anthoxanthum_odoratum,T2,NPK+Disturbance,2,70,Anthoxanthum_odoratum_Cass,0.7
Cass,Anthoxanthum_odoratum,T2,NPK+Disturbance,3,40,Anthoxanthum_odoratum_Cass,0.4
Cass,Anthoxanthum_odoratum,T2,NPK+Disturbance,4,45,Anthoxanthum_odoratum_Cass,0.45
Cass,Anthoxanthum_odoratum,T2,NPK+Disturbance,5,40,Anthoxanthum_odoratum_Cass,0.4
Cass,Cirsium_vulgare,T0,Disturbance,1,0,Cirsium_vulgare_Cass,0
Cass,Cirsium_vulgare,T2,Disturbance,1,0.1,Cirsium_vulgare_Cass,0.001
Cass,Hypochaeris_radicata,T0,Control,1,2,Hypochaeris_radicata_Cass,0.02
Cass,Hypochaeris_radicata,T0,Control,2,1,Hypochaeris_radicata_Cass,0.01
Cass,Hypochaeris_radicata,T0,Control,3,0.1,Hypochaeris_radicata_Cass,0.001
Cass,Hypochaeris_radicata,T0,Control,4,4,Hypochaeris_radicata_Cass,0.04
