site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Bayreuth DRAGNet,Veronica_arvensis,T0,Disturbance,1,0,Veronica_arvensis_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Veronica_arvensis,T0,NPK+Disturbance,4,0,Veronica_arvensis_Bayreuth DRAGNet,0
Bayreuth DRAGNet,Veronica_arvensis,T1,Disturbance,1,2,Veronica_arvensis_Bayreuth DRAGNet,0.02
Bayreuth DRAGNet,Veronica_arvensis,T1,NPK+Disturbance,4,1,Veronica_arvensis_Bayreuth DRAGNet,0.01
Bladen Lakes State Forest,Pinus_palustris,T0,Control,2,3,Pinus_palustris_Bladen Lakes State Forest,0.03
Bladen Lakes State Forest,Pinus_palustris,T0,Disturbance,4,0,Pinus_palustris_Bladen Lakes State Forest,0
Bladen Lakes State Forest,Pinus_palustris,T1,Control,2,12,Pinus_palustris_Bladen Lakes State Forest,0.12
Bladen Lakes State Forest,Pinus_palustris,T1,Disturbance,4,1,Pinus_palustris_Bladen Lakes State Forest,0.01
Blandy Experimental Farm,Allium_vineale,T0,Control,2,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T0,Control,4,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T0,Disturbance,1,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T0,Disturbance,3,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T0,Disturbance,5,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T0,NPK,4,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T0,NPK,5,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T1,Control,2,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T1,Control,4,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T1,Disturbance,1,0,Allium_vineale_Blandy Experimental Farm,0
Blandy Experimental Farm,Allium_vineale,T1,Disturbance,3,2,Allium_vineale_Blandy Experimental Farm,0.02
Blandy Experimental Farm,Allium_vineale,T1,Disturbance,5,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T1,NPK,4,1,Allium_vineale_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Allium_vineale,T1,NPK,5,2,Allium_vineale_Blandy Experimental Farm,0.02
Blandy Experimental Farm,Anthoxanthum_odoratum,T0,NPK,2,0,Anthoxanthum_odoratum_Blandy Experimental Farm,0
Blandy Experimental Farm,Anthoxanthum_odoratum,T0,NPK+Disturbance,1,0,Anthoxanthum_odoratum_Blandy Experimental Farm,0
Blandy Experimental Farm,Anthoxanthum_odoratum,T1,NPK,2,3,Anthoxanthum_odoratum_Blandy Experimental Farm,0.03
Blandy Experimental Farm,Anthoxanthum_odoratum,T1,NPK+Disturbance,1,8,Anthoxanthum_odoratum_Blandy Experimental Farm,0.08
Blandy Experimental Farm,Centaurea_stoebe,T0,Disturbance,4,35,Centaurea_stoebe_Blandy Experimental Farm,0.35
Blandy Experimental Farm,Centaurea_stoebe,T0,Disturbance,5,40,Centaurea_stoebe_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Centaurea_stoebe,T1,Disturbance,4,15,Centaurea_stoebe_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Centaurea_stoebe,T1,Disturbance,5,10,Centaurea_stoebe_Blandy Experimental Farm,0.1
Blandy Experimental Farm,Cirsium_arvense,T0,Control,1,45,Cirsium_arvense_Blandy Experimental Farm,0.45
Blandy Experimental Farm,Cirsium_arvense,T0,Control,3,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,Control,4,8,Cirsium_arvense_Blandy Experimental Farm,0.08
Blandy Experimental Farm,Cirsium_arvense,T0,Control,5,25,Cirsium_arvense_Blandy Experimental Farm,0.25
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,1,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,2,40,Cirsium_arvense_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,3,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,4,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,Disturbance,5,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,1,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,2,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,3,8,Cirsium_arvense_Blandy Experimental Farm,0.08
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,4,1,Cirsium_arvense_Blandy Experimental Farm,0.01
Blandy Experimental Farm,Cirsium_arvense,T0,NPK,5,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,NPK+Disturbance,1,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T0,NPK+Disturbance,2,30,Cirsium_arvense_Blandy Experimental Farm,0.3
Blandy Experimental Farm,Cirsium_arvense,T0,NPK+Disturbance,3,15,Cirsium_arvense_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Cirsium_arvense,T1,Control,1,5,Cirsium_arvense_Blandy Experimental Farm,0.05
Blandy Experimental Farm,Cirsium_arvense,T1,Control,3,50,Cirsium_arvense_Blandy Experimental Farm,0.5
Blandy Experimental Farm,Cirsium_arvense,T1,Control,4,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T1,Control,5,15,Cirsium_arvense_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Cirsium_arvense,T1,Disturbance,1,5,Cirsium_arvense_Blandy Experimental Farm,0.05
Blandy Experimental Farm,Cirsium_arvense,T1,Disturbance,2,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T1,Disturbance,3,15,Cirsium_arvense_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Cirsium_arvense,T1,Disturbance,4,40,Cirsium_arvense_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T1,Disturbance,5,15,Cirsium_arvense_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Cirsium_arvense,T1,NPK,1,40,Cirsium_arvense_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T1,NPK,2,35,Cirsium_arvense_Blandy Experimental Farm,0.35
Blandy Experimental Farm,Cirsium_arvense,T1,NPK,3,25,Cirsium_arvense_Blandy Experimental Farm,0.25
Blandy Experimental Farm,Cirsium_arvense,T1,NPK,4,0,Cirsium_arvense_Blandy Experimental Farm,0
Blandy Experimental Farm,Cirsium_arvense,T1,NPK,5,50,Cirsium_arvense_Blandy Experimental Farm,0.5
Blandy Experimental Farm,Cirsium_arvense,T1,NPK+Disturbance,1,40,Cirsium_arvense_Blandy Experimental Farm,0.4
Blandy Experimental Farm,Cirsium_arvense,T1,NPK+Disturbance,2,45,Cirsium_arvense_Blandy Experimental Farm,0.45
Blandy Experimental Farm,Cirsium_arvense,T1,NPK+Disturbance,3,20,Cirsium_arvense_Blandy Experimental Farm,0.2
Blandy Experimental Farm,Cirsium_vulgare,T0,NPK,2,5,Cirsium_vulgare_Blandy Experimental Farm,0.05
Blandy Experimental Farm,Cirsium_vulgare,T1,NPK,2,0,Cirsium_vulgare_Blandy Experimental Farm,0
Blandy Experimental Farm,Lactuca_serriola,T0,Control,3,0,Lactuca_serriola_Blandy Experimental Farm,0
Blandy Experimental Farm,Lactuca_serriola,T1,Control,3,5,Lactuca_serriola_Blandy Experimental Farm,0.05
Blandy Experimental Farm,Verbascum_thapsus,T0,Disturbance,4,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,Disturbance,5,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,NPK,1,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,NPK,2,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,NPK,3,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,NPK+Disturbance,1,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T0,NPK+Disturbance,2,0,Verbascum_thapsus_Blandy Experimental Farm,0
Blandy Experimental Farm,Verbascum_thapsus,T1,Disturbance,4,15,Verbascum_thapsus_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Verbascum_thapsus,T1,Disturbance,5,10,Verbascum_thapsus_Blandy Experimental Farm,0.1
Blandy Experimental Farm,Verbascum_thapsus,T1,NPK,1,20,Verbascum_thapsus_Blandy Experimental Farm,0.2
Blandy Experimental Farm,Verbascum_thapsus,T1,NPK,2,15,Verbascum_thapsus_Blandy Experimental Farm,0.15
Blandy Experimental Farm,Verbascum_thapsus,T1,NPK,3,4,Verbascum_thapsus_Blandy Experimental Farm,0.04
Blandy Experimental Farm,Verbascum_thapsus,T1,NPK+Disturbance,1,35,Verbascum_thapsus_Blandy Experimental Farm,0.35
Blandy Experimental Farm,Verbascum_thapsus,T1,NPK+Disturbance,2,15,Verbascum_thapsus_Blandy Experimental Farm,0.15
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Control,1,2,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Control,2,80,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.8
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Control,3,60,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.6
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Disturbance,1,50,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.5
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Disturbance,2,25,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,Disturbance,3,70,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.7
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK,1,60,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.6
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK,2,50,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.5
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK,3,80,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.8
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK+Disturbance,1,30,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.3
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK+Disturbance,2,50,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.5
CEREEP - Ecotron IDF,Anthoxanthum_odoratum,T1,NPK+Disturbance,3,60,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,0.6
CEREEP - Ecotron IDF,Daucus_carota,T1,Control,1,10,Daucus_carota_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Daucus_carota,T1,Control,2,8,Daucus_carota_CEREEP - Ecotron IDF,0.08
CEREEP - Ecotron IDF,Daucus_carota,T1,Control,3,10,Daucus_carota_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Daucus_carota,T1,Disturbance,1,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T1,Disturbance,2,25,Daucus_carota_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Daucus_carota,T1,Disturbance,3,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK,1,10,Daucus_carota_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK,2,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK,3,7,Daucus_carota_CEREEP - Ecotron IDF,0.07
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK+Disturbance,1,7,Daucus_carota_CEREEP - Ecotron IDF,0.07
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK+Disturbance,2,25,Daucus_carota_CEREEP - Ecotron IDF,0.25
CEREEP - Ecotron IDF,Daucus_carota,T1,NPK+Disturbance,3,5,Daucus_carota_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Hypochaeris_radicata,T1,Control,3,1,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Hypochaeris_radicata,T1,Disturbance,1,2,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Hypochaeris_radicata,T1,NPK,1,7,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.07
CEREEP - Ecotron IDF,Hypochaeris_radicata,T1,NPK,2,1,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Hypochaeris_radicata,T1,NPK+Disturbance,2,1,Hypochaeris_radicata_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Jacobaea_vulgaris,T1,Disturbance,2,1,Jacobaea_vulgaris_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Jacobaea_vulgaris,T1,NPK+Disturbance,3,1,Jacobaea_vulgaris_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T1,Control,2,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T1,Control,3,6,Picris_hieracioides_CEREEP - Ecotron IDF,0.06
CEREEP - Ecotron IDF,Picris_hieracioides,T1,Disturbance,1,10,Picris_hieracioides_CEREEP - Ecotron IDF,0.1
CEREEP - Ecotron IDF,Picris_hieracioides,T1,Disturbance,2,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T1,Disturbance,3,8,Picris_hieracioides_CEREEP - Ecotron IDF,0.08
CEREEP - Ecotron IDF,Picris_hieracioides,T1,NPK,1,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T1,NPK,2,3,Picris_hieracioides_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Picris_hieracioides,T1,NPK,3,1,Picris_hieracioides_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Picris_hieracioides,T1,NPK+Disturbance,1,2,Picris_hieracioides_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Picris_hieracioides,T1,NPK+Disturbance,3,5,Picris_hieracioides_CEREEP - Ecotron IDF,0.05
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T1,Disturbance,2,1,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T1,NPK,1,2,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Ranunculus_bulbosus,T1,NPK,3,1,Ranunculus_bulbosus_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,Control,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,Disturbance,1,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,Disturbance,2,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,Disturbance,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,NPK,1,3,Veronica_arvensis_CEREEP - Ecotron IDF,0.03
CEREEP - Ecotron IDF,Veronica_arvensis,T1,NPK,2,2,Veronica_arvensis_CEREEP - Ecotron IDF,0.02
CEREEP - Ecotron IDF,Veronica_arvensis,T1,NPK,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,NPK+Disturbance,1,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
CEREEP - Ecotron IDF,Veronica_arvensis,T1,NPK+Disturbance,3,1,Veronica_arvensis_CEREEP - Ecotron IDF,0.01
Caracoles,Plantago_coronopus,T0,Control,1,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Control,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T0,Disturbance,1,3,Plantago_coronopus_Caracoles,0.03
Caracoles,Plantago_coronopus,T0,Disturbance,3,2,Plantago_coronopus_Caracoles,0.02
Caracoles,Plantago_coronopus,T0,NPK,3,25,Plantago_coronopus_Caracoles,0.25
Caracoles,Plantago_coronopus,T0,NPK+Disturbance,3,1,Plantago_coronopus_Caracoles,0.01
Caracoles,Plantago_coronopus,T1,Control,1,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T1,Control,3,5,Plantago_coronopus_Caracoles,0.05
Caracoles,Plantago_coronopus,T1,Disturbance,1,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T1,Disturbance,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T1,NPK,3,0,Plantago_coronopus_Caracoles,0
Caracoles,Plantago_coronopus,T1,NPK+Disturbance,3,10,Plantago_coronopus_Caracoles,0.1
Cary IES,Achillea_millefolium,T0,Control,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,1,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,Disturbance,3,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,4,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,Disturbance,5,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,NPK,1,20,Achillea_millefolium_Cary IES,0.2
Cary IES,Achillea_millefolium,T0,NPK,2,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T0,NPK,3,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,2,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,3,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Achillea_millefolium,T0,NPK+Disturbance,5,0,Achillea_millefolium_Cary IES,0
Cary IES,Achillea_millefolium,T1,Control,2,5,Achillea_millefolium_Cary IES,0.05
Cary IES,Achillea_millefolium,T1,Disturbance,1,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Achillea_millefolium,T1,Disturbance,3,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T1,Disturbance,4,1,Achillea_millefolium_Cary IES,0.01
Cary IES,Achillea_millefolium,T1,Disturbance,5,4,Achillea_millefolium_Cary IES,0.04
Cary IES,Achillea_millefolium,T1,NPK,1,10,Achillea_millefolium_Cary IES,0.1
Cary IES,Achillea_millefolium,T1,NPK,2,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T1,NPK,3,1,Achillea_millefolium_Cary IES,0.01
Cary IES,Achillea_millefolium,T1,NPK+Disturbance,2,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Achillea_millefolium,T1,NPK+Disturbance,3,3,Achillea_millefolium_Cary IES,0.03
Cary IES,Achillea_millefolium,T1,NPK+Disturbance,5,2,Achillea_millefolium_Cary IES,0.02
Cary IES,Anthoxanthum_odoratum,T0,Control,1,10,Anthoxanthum_odoratum_Cary IES,0.1
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,2,30,Anthoxanthum_odoratum_Cary IES,0.3
Cary IES,Anthoxanthum_odoratum,T0,Disturbance,5,20,Anthoxanthum_odoratum_Cary IES,0.2
Cary IES,Anthoxanthum_odoratum,T0,NPK,1,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T0,NPK,2,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK,5,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T0,NPK+Disturbance,4,15,Anthoxanthum_odoratum_Cary IES,0.15
Cary IES,Anthoxanthum_odoratum,T1,Control,1,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T1,Disturbance,2,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T1,Disturbance,5,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T1,NPK,1,3,Anthoxanthum_odoratum_Cary IES,0.03
Cary IES,Anthoxanthum_odoratum,T1,NPK,2,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T1,NPK,5,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Anthoxanthum_odoratum,T1,NPK+Disturbance,4,0,Anthoxanthum_odoratum_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Control,2,15,Centaurea_stoebe_Cary IES,0.15
Cary IES,Centaurea_stoebe,T0,Control,4,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,1,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,2,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,Disturbance,4,2,Centaurea_stoebe_Cary IES,0.02
Cary IES,Centaurea_stoebe,T0,Disturbance,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,NPK,1,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,2,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T0,NPK,5,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,2,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T0,NPK+Disturbance,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T1,Control,2,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T1,Control,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T1,Disturbance,1,2,Centaurea_stoebe_Cary IES,0.02
Cary IES,Centaurea_stoebe,T1,Disturbance,2,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T1,Disturbance,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T1,Disturbance,5,15,Centaurea_stoebe_Cary IES,0.15
Cary IES,Centaurea_stoebe,T1,NPK,1,10,Centaurea_stoebe_Cary IES,0.1
Cary IES,Centaurea_stoebe,T1,NPK,2,3,Centaurea_stoebe_Cary IES,0.03
Cary IES,Centaurea_stoebe,T1,NPK,5,0,Centaurea_stoebe_Cary IES,0
Cary IES,Centaurea_stoebe,T1,NPK+Disturbance,2,1,Centaurea_stoebe_Cary IES,0.01
Cary IES,Centaurea_stoebe,T1,NPK+Disturbance,4,5,Centaurea_stoebe_Cary IES,0.05
Cary IES,Centaurea_stoebe,T1,NPK+Disturbance,5,3,Centaurea_stoebe_Cary IES,0.03
Cary IES,Elymus_repens,T0,Control,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Control,2,5,Elymus_repens_Cary IES,0.05
Cary IES,Elymus_repens,T0,Disturbance,1,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,Disturbance,3,40,Elymus_repens_Cary IES,0.4
Cary IES,Elymus_repens,T0,NPK,2,10,Elymus_repens_Cary IES,0.1
Cary IES,Elymus_repens,T0,NPK,3,1,Elymus_repens_Cary IES,0.01
Cary IES,Elymus_repens,T0,NPK,4,2,Elymus_repens_Cary IES,0.02
Cary IES,Elymus_repens,T1,Control,1,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,Control,2,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,Disturbance,1,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,Disturbance,3,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,NPK,2,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,NPK,3,0,Elymus_repens_Cary IES,0
Cary IES,Elymus_repens,T1,NPK,4,0,Elymus_repens_Cary IES,0
Cary IES,Rosa_multiflora,T0,Control,5,1,Rosa_multiflora_Cary IES,0.01
Cary IES,Rosa_multiflora,T0,Disturbance,5,2,Rosa_multiflora_Cary IES,0.02
Cary IES,Rosa_multiflora,T0,NPK,3,5,Rosa_multiflora_Cary IES,0.05
Cary IES,Rosa_multiflora,T1,Control,5,15,Rosa_multiflora_Cary IES,0.15
Cary IES,Rosa_multiflora,T1,Disturbance,5,0,Rosa_multiflora_Cary IES,0
Cary IES,Rosa_multiflora,T1,NPK,3,15,Rosa_multiflora_Cary IES,0.15
Cary IES,Trifolium_pratense,T0,NPK+Disturbance,1,0,Trifolium_pratense_Cary IES,0
Cary IES,Trifolium_pratense,T1,NPK+Disturbance,1,75,Trifolium_pratense_Cary IES,0.75
Cary IES,Vincetoxicum_nigrum,T0,Disturbance,3,20,Vincetoxicum_nigrum_Cary IES,0.2
Cary IES,Vincetoxicum_nigrum,T0,NPK+Disturbance,1,0,Vincetoxicum_nigrum_Cary IES,0
Cary IES,Vincetoxicum_nigrum,T1,Disturbance,3,1,Vincetoxicum_nigrum_Cary IES,0.01
Cary IES,Vincetoxicum_nigrum,T1,NPK+Disturbance,1,1,Vincetoxicum_nigrum_Cary IES,0.01
Cass,Anthoxanthum_odoratum,T0,Control,1,5,Anthoxanthum_odoratum_Cass,0.05
Cass,Anthoxanthum_odoratum,T0,Control,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Control,5,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,1,1,Anthoxanthum_odoratum_Cass,0.01
Cass,Anthoxanthum_odoratum,T0,Disturbance,2,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,3,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,4,0.1,Anthoxanthum_odoratum_Cass,0.001
Cass,Anthoxanthum_odoratum,T0,Disturbance,5,0.1,Anthoxanthum_odoratum_Cass,0.001
