MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType,DRAGnet,T_generation,R0,percapita_repro,Lmean,age_repro,Lambda,Reactivity,FirstStepAtt,Lmax
245307,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, east-facing slope",Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,44.411944,-117.312778,Divided,Yes,4,Herbaceous perennial,FALSE,21.9930893106584,0.22812539528969852,0.20400000000000001,4.224727538094076,3.498093028453077,0.8838218149417695,1.2581721577818987,0.5928796858612544,24
245308,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, east-facing slope",Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,44.411944,-117.312778,Divided,Yes,4,Herbaceous perennial,FALSE,18.18168254072733,0.28527046231553227,0.145,5.249442873028104,3.269212281558519,0.8965963597086143,1.1878254785086517,0.6368529091346856,26
245309,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, east-facing slope",Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,44.411944,-117.312778,Divided,Yes,4,Herbaceous perennial,FALSE,7.269780039875182,9.878423769119795,4.322,4.935256744196021,4.587120373284636,1.2299427567713836,4.313208863415478,0.2707443075433279,56
245310,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, east-facing slope",Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,44.411944,-117.312778,Divided,Yes,4,Herbaceous perennial,FALSE,59.78526083539419,0.09006443773514994,0.818,1.268122307457927,3.6046912740267327,0.8846355487175289,2.0030847760627504,0.07121576799771631,9
245311,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, east-facing slope",Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,44.411944,-117.312778,Divided,Yes,4,Herbaceous perennial,FALSE,526.7253646562021,0.008923058352241223,0.035,1.3932552023127298,2.7910640033284206,0.8587147414486693,1.1028109269469295,0.08733983053961955,12
245313,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1991,NA,NA,2001,NA,NA,Mean,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,5.569676986219894,3.432837698661976,5.4968,3.381152838534201,4.322232481742693,1.1889421475796944,5.460147924956002,0.31599519014849037,25
245314,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1991,NA,NA,1992,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,16.29613878813642,0.10922807216016417,1.412,2.3403292194914833,4.098592813921704,0.7483135436450119,2.9078719989494934,0.5385443086289734,12
245315,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1992,NA,NA,1993,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,4.064532103181332,12.91474514214038,2,9.229562987857518,3.0287680360598976,1.5132470363859178,1.9223563172788718,0.5504719189732898,45
245317,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,17.760447484532282,0.8149639980084753,1.069,2.873114641086237,4.628678263848511,0.9877257185514671,2.0936986464550014,0.19236109421008232,34
245318,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,78.8470910095752,0.12751395267461488,0.6650000000000001,5.488421387256925,11.758586622752098,0.9368332373461359,1.7431063874569261,0.3960149845355294,46
245319,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,10.602543972930631,0.6755928093385776,2.353,3.236801179973138,4.912066113943784,0.9592033942930381,3.4351421394088315,0.3878218136145934,22
245320,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,23.297189814753043,0.31212204040257757,0.92,2.194559590181739,6.7668436416800954,0.9336753513523675,1.9278649665462604,0.16065541387885504,22
245321,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,411.79670382044327,0.004885511874994192,0.8630000000000001,1.9836461657593873,9.366225158952766,0.8282205445576083,2.0356896615026283,0.20525933716218672,16
245322,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,723.4157887624802,0.015078302075508681,0.074,1.5452542743068032,4.623760205408135,0.9342982590502888,1.077814274237878,0.24296309856206386,9
245323,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,"Gentle, west-facing slope",Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,44.478889,-117.326944,Divided,Yes,4,Herbaceous perennial,FALSE,3.8640632131296435,2.0573882427044023,12.344,2.1163986142767923,3.3184175885167817,1.1825667216477556,11.23065595951713,0.3044225694922194,11
245324,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1991,NA,NA,2001,NA,NA,Mean,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,5.388651630325344,1.6690363682226295,3.5668,3.630396287146776,4.176122536854444,1.08888489699446,4.104290556637905,0.4789303271993617,20
245325,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1991,NA,NA,1992,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,26.042123807658484,0.008197100220291704,2.444,3.323959760979052,5.730794560137083,0.6193934616623382,5.37945620390878,0.9412433874186129,10
245326,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1992,NA,NA,1993,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,5.985875350985705,0.3582600436204627,1.25,2.585269541537845,3.835160296656612,0.8223743958463399,2.1279845394493364,0.6639311763081931,9
245327,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1993,NA,NA,1994,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,2.2801523343327608,62.05717973522055,22.438,11.534826045331943,3.217746821965081,3.392591107334754,6.89030869339405,0.23580796349740074,56
245328,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,146.60663595888687,0.042039467302970625,0.773,1.1380544560063952,3.8670347520592863,0.889298515590022,1.9431045590507092,0.019116190685105356,5
245330,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,47.39013927980962,0.05601324125156122,1.6,1.8260184078513482,6.012269608408394,0.8146299625199531,3.0271412953824406,0.24551024293450452,14
245332,Pyrrocoma_radiata,Pyrrocoma radiata,Compositae,Magnoliopsida,Plantae,Pfingsten,NA,2013,USA,N America,DES,West-facing slope,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,44.475833,-117.332778,Divided,Yes,4,Herbaceous perennial,FALSE,16.961584510372177,0.6268817993607595,0.909,6.644685828791692,7.254645266293961,0.9682177928123958,1.8776767102360616,0.5742509630864963,40
245335,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,1 yr post fire; 2 yr post fire; 3 yr post fire,Burned,2008,NA,NA,2010,NA,NA,Mean,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,242.039317559402,0.31307487800427525,1554.0092226237643,15.476165977222188,2,0.9917906993732941,2563.3205691548105,1.5124158766036423e-5,232
245336,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,1 yr post fire,Burned,2008,NA,NA,2010,NA,NA,Mean,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,6767.169350253968,0.0015445130004652615,175.49204169210532,1.921573233181767,3.4524328249818446,0.9425321762974532,1290.6711097957102,1.5914576050787424e-5,29
245337,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,1 yr post fire,Burned,2008,NA,NA,2009,NA,NA,Individual,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,Inf,0,NA,1,NA,0.9615384499128098,1.0381280125516714,0,1
245339,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,2 yr post fire,Burned,2008,NA,NA,2010,NA,NA,Mean,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,88.59704946896089,6.72321175774537,3516.613837088848,120.62933392309822,2,1.0104976608110456,4482.145952089364,1.484417092857068e-5,NA
245340,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,2 yr post fire,Burned,2008,NA,NA,2009,NA,NA,Individual,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,Inf,0,NA,1,NA,0.998,1.0001002004008017,0,1
245341,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,2 yr post fire,Burned,2009,NA,NA,2010,NA,NA,Individual,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,25.718536740839713,41.26989906623364,4288.523052892087,237.84113463775736,2,1.0550469246350003,8584.829535552137,2.8434754227048884e-5,NA
245342,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,3 yr post fire,Burned,2008,NA,NA,2010,NA,NA,Mean,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,202.67001560714743,2.136182590060743,1411.7383737090188,100.04560752907733,2.619646848889074,1.00270158377957,1945.1430331327451,1.4959585426662236e-5,NA
245343,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,3 yr post fire,Burned,2008,NA,NA,2009,NA,NA,Individual,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,Inf,0,NA,1,NA,0.997704953488386,1.0003959552473232,0,1
245344,Pyxidanthera_brevifolia,Pyxidanthera brevifolia,Diapensiaceae,Magnoliopsida,Plantae,Wall; Hoffmann; Wentworth; Gray; Hohmann,10.1007/s11258-012-0068-7,2012,USA,N America,TCF,3 yr post fire,Burned,2009,NA,NA,2010,NA,NA,Individual,35.176389,-79.125278,Divided,Yes,12,Herbaceous perennial,FALSE,47.78409771999426,25.377887690050837,2176.6877388807648,234.45063130484874,2.696681649078214,1.0278426452673322,3794.158588336933,2.918734704979796e-5,NA
245345,Ramonda_myconi,Ramonda myconi,Gesneriaceae,Magnoliopsida,Plantae,Picó; Riba,10.1023/A:1020310609348,2002,ESP,Europe,MED,Urus; Ingla1; Ingla2; Grau; Pi,Unmanipulated,1992,NA,NA,1997,NA,NA,Mean,NA,NA,Divided,Yes,5,Herbaceous perennial,FALSE,35.639256296507554,1.8042211075058052,0.36069246242337544,10.34206700925306,7.683453927103163,1.0142448298397315,1.542960786151888,0.7151941805950572,113
245350,Ramonda_myconi,Ramonda myconi,Gesneriaceae,Magnoliopsida,Plantae,Picó; Riba,10.1023/A:1020310609348,2002,ESP,Europe,MED,Ingla1,Unmanipulated,1992,NA,NA,1997,NA,NA,Mean,42.316667,1.783333,Divided,Yes,5,Herbaceous perennial,FALSE,39.8134704678122,0.5348021076126779,0.8866590034649817,3.8417461709804335,6.940011848974663,0.9816172803673026,2.4744063175937,0.6192433773909831,33
245364,Ranunculus_acris,Ranunculus acris,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Unmanipulated,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,4,Herbaceous perennial,TRUE,4.34213283143232,1.3122181887054514,6.96,1.3092269326683292,2,1.0884823670831076,7.023540510340935,0.11392008152809367,6
245365,Ranunculus_acris,Ranunculus acris,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Unmanipulated,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,4,Herbaceous perennial,TRUE,3.3159139431999156,1.7977389185264685,6.96,1.3092269326683292,2,1.2063683491476598,6.337202070496505,0.1027878426084456,6
245366,Ranunculus_bulbosus,Ranunculus bulbosus,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Grazing; Thistle cutting; Manuring,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,4,Herbaceous perennial,FALSE,3.746074812587816,5.158465926397696,9.92,2.0961038961038962,2,1.4902396046607045,7.069332989844002,0,9
245367,Ranunculus_bulbosus_2,Ranunculus bulbosus,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Grazing; Thistle cutting; Manuring,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,3,Herbaceous perennial,FALSE,2.720559619366853,7.701589628111759,9.92,2.0961038961038962,2,1.8953798318078665,5.558252664296538,0.22264666581235304,9
245368,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1992,NA,NA,1997,NA,NA,Mean,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,2.2911651873220897,0.7839736480895415,3.269,1.5384649300843598,2.1416648664848372,0.8984571981039935,3.9347083060386545,0.14024040351159378,4
245369,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1992,NA,NA,1993,NA,NA,Individual,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,3.3818124497397375,0.2870214958919554,3.1459999999999995,1.5126719047331911,2.621752748886231,0.6678511334365042,5.351492003329508,0.37882693812041557,5
245370,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1993,NA,NA,1994,NA,NA,Individual,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,2.3739366599645417,0.7804849804045616,4.4,1.3215903668716458,2.0785697129336844,0.8997612254816774,5.286958212111655,0.21783557064828343,4
245371,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,2.497144763227557,1.3066133680458234,2.994,2.230981844800883,2.1552223201048637,1.1109697428494894,3.4258358740159003,0.27633515851888635,7
245372,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,Inf,0,NA,1.5267175572519083,NA,0.345,26.30144927536232,0,5
245373,Ranunculus_peltatus,Ranunculus peltatus,Ranunculaceae,Magnoliopsida,Plantae,Idestam-Almquist,NA,1998,SWE,Europe,TBM,Island of Askö,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,59.133333,16,Divided,Yes,3,Herbaceous perennial,FALSE,Inf,0,NA,2.0805860805860807,NA,0.181,4.889502762430939,0,4
245374,Ranunculus_repens,Ranunculus repens,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Grazing; Thistle cutting; Manuring,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,4,Herbaceous perennial,FALSE,18.15935126181,0.008627223350885194,0.408,1.1685393258426966,2,0.4984522796613614,3.0755200899903388,0.054167672817833766,3
245375,Ranunculus_repens,Ranunculus repens,Ranunculaceae,Magnoliopsida,Plantae,Sarukhan; Harper,10.2307/2258643,1973,GBR,Europe,TBM,A,Grazing; Thistle cutting; Manuring,1968,NA,NA,1971,NA,NA,Mean,53.237222,-4.023611,Divided,Yes,4,Herbaceous perennial,FALSE,18.069631933426624,0.012716527219204778,0.408,1.1685393258426966,2,0.49759519820464265,3.0808175109630644,0.05426097377430055,3
245376,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1941,NA,NA,1972,NA,NA,Mean,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0470480226631358,3.0950252063680144,2.701034,1.1458668074404152,1,2.8278488813864775,1.0019799921595447,0.9999070383894245,3
245377,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1941,NA,NA,1942,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.1418814167889333,2.508904109589041,1.85,1.356164383561644,1,2.1112373661547617,1.0041504730759847,0.9994139142407207,4
245378,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1942,NA,NA,1943,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.722351189275703,1.2438461538461538,0.6600000000000001,1.8846153846153846,1,1.1283009940883144,1.0103686923728525,0.9926429258399956,7
245379,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1943,NA,NA,1944,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.2272727272727273,0.23157894736842105,0.22,1.0526315789473684,1,0.27,1,1,2
245380,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1944,NA,NA,1945,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0571428571428572,0.7291666666666666,0.7,1.0416666666666667,1,0.74,1,1,2
245381,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1945,NA,NA,1946,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,2.318465764972327,0.15506024096385543,0.13,1.1927710843373494,1,0.29560219778561037,1.0148774340899158,0.9810481862869185,3
245382,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1946,NA,NA,1947,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0014120304998586,37.27368421052631,35.410000000000004,1.0526315789473684,1,35.459999999999994,1,1,2
245383,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1947,NA,NA,1948,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.137933177967134,1.1051162790697675,0.96,1.1511627906976745,1,1.0912023651093925,1.008062331215462,0.9988981282044124,3
245384,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1948,NA,NA,1949,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.454212142074356,0.5011111111111111,0.41,1.2222222222222223,1,0.5930870177950569,1.0116559324306975,0.9947950002235193,3
245385,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1949,NA,NA,1950,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0909090909090908,0.1111111111111111,0.11000000000000001,1.0101010101010102,1,0.12000000000000001,1,1,1
245386,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1950,NA,NA,1951,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0274741205258002,27.95672727272727,15.69,1.7818181818181817,1,16.120534143769593,1.0012075193077847,0.9999668656283451,6
245387,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1951,NA,NA,1952,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.4131644109893564,2.3324,1.19,1.96,1,1.6757978093375065,1.0084748831770511,0.9965402691749558,7
245388,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1952,NA,NA,1953,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.322470493591631,0.17904255319148937,0.17,1.053191489361702,1,0.22235455276791946,1.0343840372814872,0.9894108182692487,2
245389,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1953,NA,NA,1954,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.5,0.020202020202020204,0.02,1.0101010101010102,1,0.03,1,1,1
245390,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1956,NA,NA,1957,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.0175438596491229,2.375,2.28,1.0416666666666667,1,2.3199999999999994,1.0000000000000002,1.0000000000000002,2
245391,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1957,NA,NA,1958,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.018691588785047,1.0918367346938775,1.0699999999999998,1.0204081632653061,1,1.09,1,1,2
245392,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1958,NA,NA,1959,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.02046783625731,3.6774193548387095,3.42,1.075268817204301,1,3.4899999999999998,1,1,2
245393,Ratibida_columnifera,Ratibida columnifera,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1959,NA,NA,1960,NA,NA,Individual,38.8,-99.2,Divided,Yes,2,Herbaceous perennial,TRUE,1.32,0.2717391304347826,0.25,1.0869565217391304,1,0.33,1,1,2
