site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Algaida,Vulpia_geniculata,T3,Control,1,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,Control,2,5,Vulpia_geniculata_Algaida,0.05
Algaida,Vulpia_geniculata,T3,Control,3,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,Disturbance,1,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,Disturbance,2,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,Disturbance,3,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,NPK,1,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,NPK,2,5,Vulpia_geniculata_Algaida,0.05
Algaida,Vulpia_geniculata,T3,NPK,3,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,NPK+Disturbance,1,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,NPK+Disturbance,2,0,Vulpia_geniculata_Algaida,0
Algaida,Vulpia_geniculata,T3,NPK+Disturbance,3,0,Vulpia_geniculata_Algaida,0
Archbold Biological Station,Amphicarpum_muehlenbergianum,T0,Disturbance,2,2,Amphicarpum_muehlenbergianum_Archbold Biological Station,0.02
Archbold Biological Station,Amphicarpum_muehlenbergianum,T3,Disturbance,2,0,Amphicarpum_muehlenbergianum_Archbold Biological Station,0
Archbold Biological Station,Andropogon_glomeratus,T0,Disturbance,1,2,Andropogon_glomeratus_Archbold Biological Station,0.02
Archbold Biological Station,Andropogon_glomeratus,T3,Disturbance,1,0,Andropogon_glomeratus_Archbold Biological Station,0
Archbold Biological Station,Aristida_stricta,T0,NPK+Disturbance,3,22,Aristida_stricta_Archbold Biological Station,0.22
Archbold Biological Station,Aristida_stricta,T3,NPK+Disturbance,3,0,Aristida_stricta_Archbold Biological Station,0
Archbold Biological Station,Axonopus_furcatus,T0,Control,1,4,Axonopus_furcatus_Archbold Biological Station,0.04
Archbold Biological Station,Axonopus_furcatus,T0,Control,3,2,Axonopus_furcatus_Archbold Biological Station,0.02
Archbold Biological Station,Axonopus_furcatus,T0,NPK,1,4,Axonopus_furcatus_Archbold Biological Station,0.04
Archbold Biological Station,Axonopus_furcatus,T0,NPK+Disturbance,3,2,Axonopus_furcatus_Archbold Biological Station,0.02
Archbold Biological Station,Axonopus_furcatus,T3,Control,1,2,Axonopus_furcatus_Archbold Biological Station,0.02
Archbold Biological Station,Axonopus_furcatus,T3,Control,3,0,Axonopus_furcatus_Archbold Biological Station,0
Archbold Biological Station,Axonopus_furcatus,T3,NPK,1,0,Axonopus_furcatus_Archbold Biological Station,0
Archbold Biological Station,Axonopus_furcatus,T3,NPK+Disturbance,3,3,Axonopus_furcatus_Archbold Biological Station,0.03
Archbold Biological Station,Carphephorus_carphephorus,T0,Control,2,0,Carphephorus_carphephorus_Archbold Biological Station,0
Archbold Biological Station,Carphephorus_carphephorus,T0,Disturbance,2,4,Carphephorus_carphephorus_Archbold Biological Station,0.04
Archbold Biological Station,Carphephorus_carphephorus,T0,NPK+Disturbance,2,3,Carphephorus_carphephorus_Archbold Biological Station,0.03
Archbold Biological Station,Carphephorus_carphephorus,T0,NPK+Disturbance,3,2,Carphephorus_carphephorus_Archbold Biological Station,0.02
Archbold Biological Station,Carphephorus_carphephorus,T3,Control,2,7,Carphephorus_carphephorus_Archbold Biological Station,0.07
Archbold Biological Station,Carphephorus_carphephorus,T3,Disturbance,2,0,Carphephorus_carphephorus_Archbold Biological Station,0
Archbold Biological Station,Carphephorus_carphephorus,T3,NPK+Disturbance,2,0,Carphephorus_carphephorus_Archbold Biological Station,0
Archbold Biological Station,Carphephorus_carphephorus,T3,NPK+Disturbance,3,0,Carphephorus_carphephorus_Archbold Biological Station,0
Archbold Biological Station,Coleataenia_longifolia,T0,NPK+Disturbance,3,0,Coleataenia_longifolia_Archbold Biological Station,0
Archbold Biological Station,Coleataenia_longifolia,T3,NPK+Disturbance,3,10,Coleataenia_longifolia_Archbold Biological Station,0.1
Archbold Biological Station,Cyperus_retrorsus,T0,Control,2,0,Cyperus_retrorsus_Archbold Biological Station,0
Archbold Biological Station,Cyperus_retrorsus,T0,Control,3,0,Cyperus_retrorsus_Archbold Biological Station,0
Archbold Biological Station,Cyperus_retrorsus,T0,NPK,2,0,Cyperus_retrorsus_Archbold Biological Station,0
Archbold Biological Station,Cyperus_retrorsus,T0,NPK+Disturbance,1,0,Cyperus_retrorsus_Archbold Biological Station,0
Archbold Biological Station,Cyperus_retrorsus,T0,NPK+Disturbance,2,0,Cyperus_retrorsus_Archbold Biological Station,0
Archbold Biological Station,Cyperus_retrorsus,T3,Control,2,4,Cyperus_retrorsus_Archbold Biological Station,0.04
Archbold Biological Station,Cyperus_retrorsus,T3,Control,3,2,Cyperus_retrorsus_Archbold Biological Station,0.02
Archbold Biological Station,Cyperus_retrorsus,T3,NPK,2,1,Cyperus_retrorsus_Archbold Biological Station,0.01
Archbold Biological Station,Cyperus_retrorsus,T3,NPK+Disturbance,1,5,Cyperus_retrorsus_Archbold Biological Station,0.05
Archbold Biological Station,Cyperus_retrorsus,T3,NPK+Disturbance,2,1,Cyperus_retrorsus_Archbold Biological Station,0.01
Archbold Biological Station,Dichanthelium_glabrifolium,T0,Disturbance,2,0,Dichanthelium_glabrifolium_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_glabrifolium,T0,Disturbance,3,0,Dichanthelium_glabrifolium_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_glabrifolium,T0,NPK+Disturbance,3,0,Dichanthelium_glabrifolium_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_glabrifolium,T3,Disturbance,2,2,Dichanthelium_glabrifolium_Archbold Biological Station,0.02
Archbold Biological Station,Dichanthelium_glabrifolium,T3,Disturbance,3,7,Dichanthelium_glabrifolium_Archbold Biological Station,0.07
Archbold Biological Station,Dichanthelium_glabrifolium,T3,NPK+Disturbance,3,1,Dichanthelium_glabrifolium_Archbold Biological Station,0.01
Archbold Biological Station,Dichanthelium_webberianum,T0,Control,1,3,Dichanthelium_webberianum_Archbold Biological Station,0.03
Archbold Biological Station,Dichanthelium_webberianum,T0,Control,2,1,Dichanthelium_webberianum_Archbold Biological Station,0.01
Archbold Biological Station,Dichanthelium_webberianum,T0,Disturbance,1,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T0,Disturbance,2,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T0,Disturbance,3,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T0,NPK,2,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T0,NPK+Disturbance,1,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T0,NPK+Disturbance,2,1,Dichanthelium_webberianum_Archbold Biological Station,0.01
Archbold Biological Station,Dichanthelium_webberianum,T0,NPK+Disturbance,3,0,Dichanthelium_webberianum_Archbold Biological Station,0
Archbold Biological Station,Dichanthelium_webberianum,T3,Control,1,1,Dichanthelium_webberianum_Archbold Biological Station,0.01
Archbold Biological Station,Dichanthelium_webberianum,T3,Control,2,3,Dichanthelium_webberianum_Archbold Biological Station,0.03
Archbold Biological Station,Dichanthelium_webberianum,T3,Disturbance,1,45,Dichanthelium_webberianum_Archbold Biological Station,0.45
Archbold Biological Station,Dichanthelium_webberianum,T3,Disturbance,2,79,Dichanthelium_webberianum_Archbold Biological Station,0.79
Archbold Biological Station,Dichanthelium_webberianum,T3,Disturbance,3,11,Dichanthelium_webberianum_Archbold Biological Station,0.11
Archbold Biological Station,Dichanthelium_webberianum,T3,NPK,2,5,Dichanthelium_webberianum_Archbold Biological Station,0.05
Archbold Biological Station,Dichanthelium_webberianum,T3,NPK+Disturbance,1,2,Dichanthelium_webberianum_Archbold Biological Station,0.02
Archbold Biological Station,Dichanthelium_webberianum,T3,NPK+Disturbance,2,8,Dichanthelium_webberianum_Archbold Biological Station,0.08
Archbold Biological Station,Dichanthelium_webberianum,T3,NPK+Disturbance,3,38,Dichanthelium_webberianum_Archbold Biological Station,0.38
Archbold Biological Station,Eleocharis_baldwinii,T0,Control,1,0,Eleocharis_baldwinii_Archbold Biological Station,0
Archbold Biological Station,Eleocharis_baldwinii,T0,Control,2,0,Eleocharis_baldwinii_Archbold Biological Station,0
Archbold Biological Station,Eleocharis_baldwinii,T0,Disturbance,2,0,Eleocharis_baldwinii_Archbold Biological Station,0
Archbold Biological Station,Eleocharis_baldwinii,T0,Disturbance,3,0,Eleocharis_baldwinii_Archbold Biological Station,0
Archbold Biological Station,Eleocharis_baldwinii,T3,Control,1,8,Eleocharis_baldwinii_Archbold Biological Station,0.08
Archbold Biological Station,Eleocharis_baldwinii,T3,Control,2,1,Eleocharis_baldwinii_Archbold Biological Station,0.01
Archbold Biological Station,Eleocharis_baldwinii,T3,Disturbance,2,1,Eleocharis_baldwinii_Archbold Biological Station,0.01
Archbold Biological Station,Eleocharis_baldwinii,T3,Disturbance,3,3,Eleocharis_baldwinii_Archbold Biological Station,0.03
Archbold Biological Station,Eleocharis_vivipara,T0,Disturbance,1,0,Eleocharis_vivipara_Archbold Biological Station,0
Archbold Biological Station,Eleocharis_vivipara,T3,Disturbance,1,3,Eleocharis_vivipara_Archbold Biological Station,0.03
Archbold Biological Station,Eupatorium_mohrii,T0,Control,1,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T0,Disturbance,1,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T0,Disturbance,3,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T0,NPK,2,1,Eupatorium_mohrii_Archbold Biological Station,0.01
Archbold Biological Station,Eupatorium_mohrii,T0,NPK,3,7,Eupatorium_mohrii_Archbold Biological Station,0.07
Archbold Biological Station,Eupatorium_mohrii,T0,NPK+Disturbance,1,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T0,NPK+Disturbance,2,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T0,NPK+Disturbance,3,1,Eupatorium_mohrii_Archbold Biological Station,0.01
Archbold Biological Station,Eupatorium_mohrii,T3,Control,1,1,Eupatorium_mohrii_Archbold Biological Station,0.01
Archbold Biological Station,Eupatorium_mohrii,T3,Disturbance,1,1,Eupatorium_mohrii_Archbold Biological Station,0.01
Archbold Biological Station,Eupatorium_mohrii,T3,Disturbance,3,1,Eupatorium_mohrii_Archbold Biological Station,0.01
Archbold Biological Station,Eupatorium_mohrii,T3,NPK,2,0,Eupatorium_mohrii_Archbold Biological Station,0
Archbold Biological Station,Eupatorium_mohrii,T3,NPK,3,65,Eupatorium_mohrii_Archbold Biological Station,0.65
Archbold Biological Station,Eupatorium_mohrii,T3,NPK+Disturbance,1,26,Eupatorium_mohrii_Archbold Biological Station,0.26
Archbold Biological Station,Eupatorium_mohrii,T3,NPK+Disturbance,2,33,Eupatorium_mohrii_Archbold Biological Station,0.33
Archbold Biological Station,Eupatorium_mohrii,T3,NPK+Disturbance,3,8,Eupatorium_mohrii_Archbold Biological Station,0.08
Archbold Biological Station,Euthamia_caroliniana,T0,Control,1,1,Euthamia_caroliniana_Archbold Biological Station,0.01
Archbold Biological Station,Euthamia_caroliniana,T0,NPK,1,1,Euthamia_caroliniana_Archbold Biological Station,0.01
Archbold Biological Station,Euthamia_caroliniana,T0,NPK,3,1,Euthamia_caroliniana_Archbold Biological Station,0.01
Archbold Biological Station,Euthamia_caroliniana,T3,Control,1,2,Euthamia_caroliniana_Archbold Biological Station,0.02
Archbold Biological Station,Euthamia_caroliniana,T3,NPK,1,1,Euthamia_caroliniana_Archbold Biological Station,0.01
Archbold Biological Station,Euthamia_caroliniana,T3,NPK,3,0,Euthamia_caroliniana_Archbold Biological Station,0
Archbold Biological Station,Galactia_elliottii,T0,Control,1,4,Galactia_elliottii_Archbold Biological Station,0.04
Archbold Biological Station,Galactia_elliottii,T0,Control,3,0,Galactia_elliottii_Archbold Biological Station,0
Archbold Biological Station,Galactia_elliottii,T0,Disturbance,1,25,Galactia_elliottii_Archbold Biological Station,0.25
Archbold Biological Station,Galactia_elliottii,T0,Disturbance,2,2,Galactia_elliottii_Archbold Biological Station,0.02
Archbold Biological Station,Galactia_elliottii,T0,NPK,1,4,Galactia_elliottii_Archbold Biological Station,0.04
Archbold Biological Station,Galactia_elliottii,T0,NPK,2,0,Galactia_elliottii_Archbold Biological Station,0
Archbold Biological Station,Galactia_elliottii,T0,NPK+Disturbance,1,25,Galactia_elliottii_Archbold Biological Station,0.25
Archbold Biological Station,Galactia_elliottii,T0,NPK+Disturbance,3,1,Galactia_elliottii_Archbold Biological Station,0.01
Archbold Biological Station,Galactia_elliottii,T3,Control,1,8,Galactia_elliottii_Archbold Biological Station,0.08
Archbold Biological Station,Galactia_elliottii,T3,Control,3,2,Galactia_elliottii_Archbold Biological Station,0.02
Archbold Biological Station,Galactia_elliottii,T3,Disturbance,1,1,Galactia_elliottii_Archbold Biological Station,0.01
Archbold Biological Station,Galactia_elliottii,T3,Disturbance,2,3,Galactia_elliottii_Archbold Biological Station,0.03
Archbold Biological Station,Galactia_elliottii,T3,NPK,1,21,Galactia_elliottii_Archbold Biological Station,0.21
Archbold Biological Station,Galactia_elliottii,T3,NPK,2,3,Galactia_elliottii_Archbold Biological Station,0.03
Archbold Biological Station,Galactia_elliottii,T3,NPK+Disturbance,1,9,Galactia_elliottii_Archbold Biological Station,0.09
Archbold Biological Station,Galactia_elliottii,T3,NPK+Disturbance,3,0,Galactia_elliottii_Archbold Biological Station,0
Archbold Biological Station,Gaylussacia_dumosa,T0,Control,3,12,Gaylussacia_dumosa_Archbold Biological Station,0.12
Archbold Biological Station,Gaylussacia_dumosa,T3,Control,3,7,Gaylussacia_dumosa_Archbold Biological Station,0.07
Archbold Biological Station,Hypericum_edisonianum,T0,Control,1,35,Hypericum_edisonianum_Archbold Biological Station,0.35
Archbold Biological Station,Hypericum_edisonianum,T0,Control,2,7,Hypericum_edisonianum_Archbold Biological Station,0.07
Archbold Biological Station,Hypericum_edisonianum,T0,Control,3,30,Hypericum_edisonianum_Archbold Biological Station,0.3
Archbold Biological Station,Hypericum_edisonianum,T0,Disturbance,1,35,Hypericum_edisonianum_Archbold Biological Station,0.35
Archbold Biological Station,Hypericum_edisonianum,T0,Disturbance,2,22,Hypericum_edisonianum_Archbold Biological Station,0.22
Archbold Biological Station,Hypericum_edisonianum,T0,Disturbance,3,35,Hypericum_edisonianum_Archbold Biological Station,0.35
Archbold Biological Station,Hypericum_edisonianum,T0,NPK,1,20,Hypericum_edisonianum_Archbold Biological Station,0.2
Archbold Biological Station,Hypericum_edisonianum,T0,NPK,2,1,Hypericum_edisonianum_Archbold Biological Station,0.01
Archbold Biological Station,Hypericum_edisonianum,T0,NPK,3,40,Hypericum_edisonianum_Archbold Biological Station,0.4
Archbold Biological Station,Hypericum_edisonianum,T0,NPK+Disturbance,1,12,Hypericum_edisonianum_Archbold Biological Station,0.12
Archbold Biological Station,Hypericum_edisonianum,T0,NPK+Disturbance,2,12,Hypericum_edisonianum_Archbold Biological Station,0.12
Archbold Biological Station,Hypericum_edisonianum,T0,NPK+Disturbance,3,11,Hypericum_edisonianum_Archbold Biological Station,0.11
Archbold Biological Station,Hypericum_edisonianum,T3,Control,1,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,Control,2,1,Hypericum_edisonianum_Archbold Biological Station,0.01
Archbold Biological Station,Hypericum_edisonianum,T3,Control,3,3,Hypericum_edisonianum_Archbold Biological Station,0.03
Archbold Biological Station,Hypericum_edisonianum,T3,Disturbance,1,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,Disturbance,2,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,Disturbance,3,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,NPK,1,2,Hypericum_edisonianum_Archbold Biological Station,0.02
Archbold Biological Station,Hypericum_edisonianum,T3,NPK,2,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,NPK,3,1,Hypericum_edisonianum_Archbold Biological Station,0.01
Archbold Biological Station,Hypericum_edisonianum,T3,NPK+Disturbance,1,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_edisonianum,T3,NPK+Disturbance,2,2,Hypericum_edisonianum_Archbold Biological Station,0.02
Archbold Biological Station,Hypericum_edisonianum,T3,NPK+Disturbance,3,0,Hypericum_edisonianum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_reductum,T0,Disturbance,3,0,Hypericum_reductum_Archbold Biological Station,0
Archbold Biological Station,Hypericum_reductum,T3,Disturbance,3,1,Hypericum_reductum_Archbold Biological Station,0.01
Archbold Biological Station,Ilex_glabra,T0,NPK,3,0,Ilex_glabra_Archbold Biological Station,0
Archbold Biological Station,Ilex_glabra,T0,NPK+Disturbance,2,6,Ilex_glabra_Archbold Biological Station,0.06
Archbold Biological Station,Ilex_glabra,T3,NPK,3,4,Ilex_glabra_Archbold Biological Station,0.04
Archbold Biological Station,Ilex_glabra,T3,NPK+Disturbance,2,0,Ilex_glabra_Archbold Biological Station,0
Archbold Biological Station,Ludwigia_maritima,T0,Control,1,1,Ludwigia_maritima_Archbold Biological Station,0.01
Archbold Biological Station,Ludwigia_maritima,T3,Control,1,0,Ludwigia_maritima_Archbold Biological Station,0
Archbold Biological Station,Lyonia_lucida,T0,NPK,2,5,Lyonia_lucida_Archbold Biological Station,0.05
Archbold Biological Station,Lyonia_lucida,T3,NPK,2,4,Lyonia_lucida_Archbold Biological Station,0.04
Archbold Biological Station,Oldenlandia_uniflora,T0,Control,1,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T0,Control,2,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T0,Control,3,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T0,Disturbance,3,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T0,NPK,2,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T0,NPK+Disturbance,1,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T0,NPK+Disturbance,3,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T3,Control,1,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T3,Control,2,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T3,Control,3,0,Oldenlandia_uniflora_Archbold Biological Station,0
Archbold Biological Station,Oldenlandia_uniflora,T3,Disturbance,3,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T3,NPK,2,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T3,NPK+Disturbance,1,1,Oldenlandia_uniflora_Archbold Biological Station,0.01
Archbold Biological Station,Oldenlandia_uniflora,T3,NPK+Disturbance,3,3,Oldenlandia_uniflora_Archbold Biological Station,0.03
Archbold Biological Station,Pityopsis_graminifolia,T0,Control,3,4,Pityopsis_graminifolia_Archbold Biological Station,0.04
Archbold Biological Station,Pityopsis_graminifolia,T0,Disturbance,3,8,Pityopsis_graminifolia_Archbold Biological Station,0.08
Archbold Biological Station,Pityopsis_graminifolia,T0,NPK,3,1,Pityopsis_graminifolia_Archbold Biological Station,0.01
Archbold Biological Station,Pityopsis_graminifolia,T0,NPK+Disturbance,3,10,Pityopsis_graminifolia_Archbold Biological Station,0.1
Archbold Biological Station,Pityopsis_graminifolia,T3,Control,3,1,Pityopsis_graminifolia_Archbold Biological Station,0.01
Archbold Biological Station,Pityopsis_graminifolia,T3,Disturbance,3,0,Pityopsis_graminifolia_Archbold Biological Station,0
Archbold Biological Station,Pityopsis_graminifolia,T3,NPK,3,0,Pityopsis_graminifolia_Archbold Biological Station,0
Archbold Biological Station,Pityopsis_graminifolia,T3,NPK+Disturbance,3,0,Pityopsis_graminifolia_Archbold Biological Station,0
Archbold Biological Station,Polygala_rugelii,T0,Disturbance,2,5,Polygala_rugelii_Archbold Biological Station,0.05
Archbold Biological Station,Polygala_rugelii,T0,NPK+Disturbance,2,2,Polygala_rugelii_Archbold Biological Station,0.02
Archbold Biological Station,Polygala_rugelii,T3,Disturbance,2,0,Polygala_rugelii_Archbold Biological Station,0
Archbold Biological Station,Polygala_rugelii,T3,NPK+Disturbance,2,0,Polygala_rugelii_Archbold Biological Station,0
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,Control,1,1,Pterocaulon_pycnostachyum_Archbold Biological Station,0.01
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,Control,3,1,Pterocaulon_pycnostachyum_Archbold Biological Station,0.01
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,Disturbance,3,1,Pterocaulon_pycnostachyum_Archbold Biological Station,0.01
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,NPK,2,1,Pterocaulon_pycnostachyum_Archbold Biological Station,0.01
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,NPK,3,2,Pterocaulon_pycnostachyum_Archbold Biological Station,0.02
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,NPK+Disturbance,1,0,Pterocaulon_pycnostachyum_Archbold Biological Station,0
Archbold Biological Station,Pterocaulon_pycnostachyum,T0,NPK+Disturbance,3,1,Pterocaulon_pycnostachyum_Archbold Biological Station,0.01
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,Control,1,0,Pterocaulon_pycnostachyum_Archbold Biological Station,0
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,Control,3,4,Pterocaulon_pycnostachyum_Archbold Biological Station,0.04
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,Disturbance,3,0,Pterocaulon_pycnostachyum_Archbold Biological Station,0
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,NPK,2,0,Pterocaulon_pycnostachyum_Archbold Biological Station,0
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,NPK,3,5,Pterocaulon_pycnostachyum_Archbold Biological Station,0.05
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,NPK+Disturbance,1,3,Pterocaulon_pycnostachyum_Archbold Biological Station,0.03
Archbold Biological Station,Pterocaulon_pycnostachyum,T3,NPK+Disturbance,3,2,Pterocaulon_pycnostachyum_Archbold Biological Station,0.02
Archbold Biological Station,Quercus_minima,T0,Control,2,30,Quercus_minima_Archbold Biological Station,0.3
Archbold Biological Station,Quercus_minima,T0,Control,3,50,Quercus_minima_Archbold Biological Station,0.5
Archbold Biological Station,Quercus_minima,T0,Disturbance,2,28,Quercus_minima_Archbold Biological Station,0.28
Archbold Biological Station,Quercus_minima,T0,Disturbance,3,28,Quercus_minima_Archbold Biological Station,0.28
Archbold Biological Station,Quercus_minima,T0,NPK,1,15,Quercus_minima_Archbold Biological Station,0.15
Archbold Biological Station,Quercus_minima,T0,NPK,2,30,Quercus_minima_Archbold Biological Station,0.3
Archbold Biological Station,Quercus_minima,T0,NPK,3,35,Quercus_minima_Archbold Biological Station,0.35
Archbold Biological Station,Quercus_minima,T0,NPK+Disturbance,2,35,Quercus_minima_Archbold Biological Station,0.35
Archbold Biological Station,Quercus_minima,T0,NPK+Disturbance,3,3,Quercus_minima_Archbold Biological Station,0.03
Archbold Biological Station,Quercus_minima,T3,Control,2,29,Quercus_minima_Archbold Biological Station,0.29
Archbold Biological Station,Quercus_minima,T3,Control,3,30,Quercus_minima_Archbold Biological Station,0.3
Archbold Biological Station,Quercus_minima,T3,Disturbance,2,4,Quercus_minima_Archbold Biological Station,0.04
Archbold Biological Station,Quercus_minima,T3,Disturbance,3,4,Quercus_minima_Archbold Biological Station,0.04
Archbold Biological Station,Quercus_minima,T3,NPK,1,9,Quercus_minima_Archbold Biological Station,0.09
Archbold Biological Station,Quercus_minima,T3,NPK,2,18,Quercus_minima_Archbold Biological Station,0.18
Archbold Biological Station,Quercus_minima,T3,NPK,3,16,Quercus_minima_Archbold Biological Station,0.16
Archbold Biological Station,Quercus_minima,T3,NPK+Disturbance,2,0,Quercus_minima_Archbold Biological Station,0
Archbold Biological Station,Quercus_minima,T3,NPK+Disturbance,3,0,Quercus_minima_Archbold Biological Station,0
Archbold Biological Station,Rhexia_mariana,T0,Control,3,0,Rhexia_mariana_Archbold Biological Station,0
Archbold Biological Station,Rhexia_mariana,T0,Disturbance,1,3,Rhexia_mariana_Archbold Biological Station,0.03
Archbold Biological Station,Rhexia_mariana,T0,NPK,1,1,Rhexia_mariana_Archbold Biological Station,0.01
Archbold Biological Station,Rhexia_mariana,T0,NPK+Disturbance,1,1,Rhexia_mariana_Archbold Biological Station,0.01
Archbold Biological Station,Rhexia_mariana,T3,Control,3,2,Rhexia_mariana_Archbold Biological Station,0.02
Archbold Biological Station,Rhexia_mariana,T3,Disturbance,1,0,Rhexia_mariana_Archbold Biological Station,0
Archbold Biological Station,Rhexia_mariana,T3,NPK,1,0,Rhexia_mariana_Archbold Biological Station,0
Archbold Biological Station,Rhexia_mariana,T3,NPK+Disturbance,1,0,Rhexia_mariana_Archbold Biological Station,0
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Control,1,25,Schizachyrium_rhizomatum_Archbold Biological Station,0.25
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Control,2,38,Schizachyrium_rhizomatum_Archbold Biological Station,0.38
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Control,3,25,Schizachyrium_rhizomatum_Archbold Biological Station,0.25
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Disturbance,1,10,Schizachyrium_rhizomatum_Archbold Biological Station,0.1
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Disturbance,2,46,Schizachyrium_rhizomatum_Archbold Biological Station,0.46
Archbold Biological Station,Schizachyrium_rhizomatum,T0,Disturbance,3,32,Schizachyrium_rhizomatum_Archbold Biological Station,0.32
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK,1,75,Schizachyrium_rhizomatum_Archbold Biological Station,0.75
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK,2,40,Schizachyrium_rhizomatum_Archbold Biological Station,0.4
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK,3,35,Schizachyrium_rhizomatum_Archbold Biological Station,0.35
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK+Disturbance,1,85,Schizachyrium_rhizomatum_Archbold Biological Station,0.85
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK+Disturbance,2,45,Schizachyrium_rhizomatum_Archbold Biological Station,0.45
Archbold Biological Station,Schizachyrium_rhizomatum,T0,NPK+Disturbance,3,17,Schizachyrium_rhizomatum_Archbold Biological Station,0.17
Archbold Biological Station,Schizachyrium_rhizomatum,T3,Control,1,7,Schizachyrium_rhizomatum_Archbold Biological Station,0.07
